                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2,             _timestamp,               _runtime
                     13,                 4.4901,                 1.7537,                 1.5442,                0.31201,                0.22031,                0.21492,                 0.1014,                 4.3399,                 1.5494,                 1.4856,             0.00059744,             0.00059744,             0.00059744,             1.7162e+09,                   5343
                     14,                 4.4049,                  1.711,                 1.5138,                0.35193,                0.23859,                0.22047,                0.10535,                 4.2407,                 1.5235,                  1.463,             0.00057712,             0.00057712,             0.00057712,             1.7162e+09,                   5372
                     15,                 4.3294,                 1.6852,                 1.4951,                0.36444,                0.24725,                0.24034,                0.11489,                 4.1024,                  1.508,                 1.4235,              0.0005568,              0.0005568,              0.0005568,             1.7162e+09,                   5400
                     16,                 4.2468,                   1.65,                 1.4693,                0.38177,                0.25097,                  0.246,                 0.1149,                 4.1114,                 1.4843,                 1.4103,             0.00053648,             0.00053648,             0.00053648,             1.7162e+09,                   5429
                     17,                 4.1535,                 1.6196,                 1.4467,                0.50288,                0.24379,                0.25659,                0.12318,                  4.029,                   1.45,                 1.3932,             0.00051616,             0.00051616,             0.00051616,             1.7162e+09,                   5457
                     18,                 4.1204,                 1.5986,                 1.4383,                0.47781,                0.24396,                0.25981,                0.12796,                 3.9369,                 1.4231,                 1.3805,             0.00049585,             0.00049585,             0.00049585,             1.7162e+09,                   5485
                     19,                 4.0655,                 1.5926,                 1.4233,                 0.3689,                0.29156,                0.27155,                0.13134,                 3.9506,                 1.4261,                 1.3631,             0.00047553,             0.00047553,             0.00047553,             1.7162e+09,                   5514
                     20,                 4.0285,                 1.5692,                 1.4084,                0.48609,                0.25015,                0.26976,                0.13265,                  3.893,                 1.4144,                 1.3565,             0.00045521,             0.00045521,             0.00045521,             1.7162e+09,                   5542
                     21,                 3.9878,                 1.5493,                 1.3947,                0.39725,                0.30285,                0.28676,                0.14522,                 3.7647,                  1.369,                 1.3455,             0.00043489,             0.00043489,             0.00043489,             1.7162e+09,                   5571
                     22,                 3.9394,                 1.5326,                 1.3862,                0.39721,                0.31056,                0.29199,                0.14307,                 3.8156,                 1.3792,                 1.3306,             0.00041457,             0.00041457,             0.00041457,             1.7162e+09,                   5599
                     23,                 3.8937,                 1.5189,                 1.3706,                0.42035,                0.32057,                0.30784,                0.15264,                 3.7543,                 1.3556,                 1.3198,             0.00039426,             0.00039426,             0.00039426,             1.7162e+09,                   5627
                     24,                 3.8746,                 1.5097,                 1.3625,                0.42997,                0.31542,                0.30863,                0.15767,                 3.6799,                 1.3376,                 1.3144,             0.00037394,             0.00037394,             0.00037394,             1.7162e+09,                   5655
                     25,                 3.8492,                 1.4996,                 1.3601,                0.44555,                0.32021,                0.31364,                0.15915,                 3.6725,                 1.3401,                 1.3054,             0.00035362,             0.00035362,             0.00035362,             1.7162e+09,                   5684
                     26,                 3.8257,                 1.4901,                 1.3539,                0.45202,                0.32925,                 0.3229,                0.16561,                 3.6561,                 1.3203,                 1.3012,              0.0003333,              0.0003333,              0.0003333,             1.7162e+09,                   5712
                     27,                 3.7929,                 1.4712,                 1.3435,                0.46954,                0.32542,                0.32442,                0.16948,                 3.6058,                 1.3133,                 1.2982,             0.00031298,             0.00031298,             0.00031298,             1.7162e+09,                   5741
                     28,                 3.7875,                 1.4733,                 1.3417,                0.45217,                0.33028,                0.32817,                0.16693,                 3.6621,                 1.3219,                 1.2908,             0.00029266,             0.00029266,             0.00029266,             1.7162e+09,                   5769
                     29,                 3.7638,                 1.4566,                   1.33,                0.46203,                0.33311,                0.33169,                 0.1704,                 3.6052,                 1.2986,                 1.2822,             0.00027235,             0.00027235,             0.00027235,             1.7162e+09,                   5797
                     30,                  3.736,                  1.458,                 1.3302,                0.46324,                0.32707,                0.32652,                0.16654,                 3.6514,                 1.3236,                 1.2819,             0.00025203,             0.00025203,             0.00025203,             1.7162e+09,                   5826
                     31,                 3.7056,                 1.4446,                 1.3251,                 0.4818,                 0.3347,                0.34071,                0.18003,                 3.5353,                 1.2836,                 1.2727,             0.00023171,             0.00023171,             0.00023171,             1.7162e+09,                   5856
                     32,                 3.7361,                  1.453,                 1.3272,                0.47464,                0.33108,                0.33087,                0.17433,                 3.5428,                 1.2836,                 1.2812,             0.00021139,             0.00021139,             0.00021139,             1.7162e+09,                   5885
                     33,                  3.708,                  1.442,                 1.3217,                0.48004,                0.33741,                0.34206,                0.18051,                 3.5387,                 1.2761,                  1.269,             0.00019107,             0.00019107,             0.00019107,             1.7162e+09,                   5913
                     34,                 3.7198,                 1.4473,                 1.3229,                 0.5007,                0.33612,                0.34528,                0.18057,                 3.5432,                 1.2764,                 1.2701,             0.00017076,             0.00017076,             0.00017076,             1.7162e+09,                   5941
                     35,                 3.6853,                 1.4347,                  1.319,                0.48605,                0.33933,                0.34486,                0.18145,                 3.5323,                 1.2769,                  1.267,             0.00015044,             0.00015044,             0.00015044,             1.7162e+09,                   5970
                     36,                 3.6741,                 1.4282,                 1.3119,                0.48905,                0.33821,                0.34642,                0.18376,                 3.4929,                 1.2624,                 1.2653,             0.00013012,             0.00013012,             0.00013012,             1.7162e+09,                   5999
                     37,                 3.6622,                 1.4194,                 1.3127,                0.48154,                0.34467,                0.34904,                0.18518,                 3.5003,                 1.2675,                 1.2598,              0.0001098,              0.0001098,              0.0001098,             1.7162e+09,                   6027
                     38,                 3.6654,                 1.4262,                 1.3087,                0.49791,                0.34235,                0.35041,                0.18749,                  3.473,                 1.2581,                 1.2618,             8.9482e-05,             8.9482e-05,             8.9482e-05,             1.7162e+09,                   6055
                     39,                 3.6621,                 1.4206,                  1.307,                0.50313,                0.34452,                0.35352,                0.18897,                 3.4657,                 1.2528,                 1.2585,             6.9164e-05,             6.9164e-05,             6.9164e-05,             1.7162e+09,                   6083
                     40,                 3.6448,                 1.4156,                 1.3054,                0.50839,                 0.3436,                0.35508,                0.18905,                  3.462,                 1.2541,                 1.2549,             4.8846e-05,             4.8846e-05,             4.8846e-05,             1.7162e+09,                   6111
