                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2,             _timestamp,               _runtime
                     39,                 4.3641,                 7.0914,                 2.2204,                0.13305,                0.12937,                0.06227,                 0.0199,                 4.3797,                 6.6641,                 2.1166,              6.685e-05,              6.685e-05,              6.685e-05,             1.7157e+09,                   2362
                     40,                 4.3713,                 7.2294,                 2.2129,                0.14542,                0.11871,                0.06175,                0.01979,                 4.3703,                 6.6753,                 2.1113,               6.19e-05,               6.19e-05,               6.19e-05,             1.7157e+09,                   2422
                     41,                 4.3432,                 7.1382,                 2.2159,                0.14088,                0.12372,                0.06179,                 0.0197,                 4.3726,                 6.6514,                 2.1195,              5.695e-05,              5.695e-05,              5.695e-05,             1.7157e+09,                   2486
                     42,                 4.3534,                 7.1561,                 2.2108,                0.14144,                0.12327,                0.06198,                0.02015,                 4.3608,                 6.6482,                 2.1053,                5.2e-05,                5.2e-05,                5.2e-05,             1.7157e+09,                   2547
                     43,                 4.3677,                 7.2025,                 2.2084,                0.15063,                 0.1189,                0.06342,                0.02061,                  4.351,                 6.6028,                 2.1003,              4.705e-05,              4.705e-05,              4.705e-05,             1.7157e+09,                   2608
                     44,                 4.3605,                 7.2455,                 2.2244,                0.14578,                0.12191,                0.06289,                0.02008,                 4.3553,                 6.6356,                 2.1126,               4.21e-05,               4.21e-05,               4.21e-05,             1.7157e+09,                   2669
                     45,                 4.3255,                 7.0434,                 2.1968,                0.14355,                 0.1266,                  0.064,                0.02085,                 4.3405,                 6.5884,                  2.096,              3.715e-05,              3.715e-05,              3.715e-05,             1.7157e+09,                   2729
                     46,                 4.3447,                 7.1886,                 2.1961,                0.13938,                0.12832,                0.06394,                0.02075,                 4.3378,                 6.5862,                  2.094,               3.22e-05,               3.22e-05,               3.22e-05,             1.7157e+09,                   2789
                     47,                 4.3183,                 6.9372,                 2.1847,                0.13926,                0.12922,                0.06453,                0.02102,                 4.3362,                 6.5867,                 2.0958,              2.725e-05,              2.725e-05,              2.725e-05,             1.7157e+09,                   2849
                     48,                 4.3461,                 7.2222,                 2.1824,                0.13832,                0.13263,                0.06534,                0.02135,                 4.3287,                 6.5633,                 2.0899,               2.23e-05,               2.23e-05,               2.23e-05,             1.7157e+09,                   2910
                     49,                 4.3328,                 7.2248,                 2.1939,                0.14464,                0.12872,                0.06528,                0.02122,                 4.3288,                 6.5713,                 2.0908,              1.735e-05,              1.735e-05,              1.735e-05,             1.7157e+09,                   2970
                     50,                 4.3457,                 7.1092,                 2.2121,                0.14361,                 0.1277,                0.06494,                0.02125,                 4.3265,                  6.569,                 2.0873,               1.24e-05,               1.24e-05,               1.24e-05,             1.7157e+09,                   3030
