                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2,             _timestamp,               _runtime
                     17,                 2.5126,                 1.2321,                 1.0769,                0.65916,                0.43185,                0.48068,                0.27337,                 2.3601,                 1.1246,                 1.0586,             0.00044267,             0.00044267,             0.00044267,             1.7162e+09,                    515
                     18,                 2.4855,                   1.22,                 1.0705,                0.64304,                0.42735,                0.46697,                0.26349,                 2.4222,                 1.1645,                 1.0733,             0.00043752,             0.00043752,             0.00043752,             1.7162e+09,                    545
                     19,                 2.4642,                 1.2121,                 1.0657,                0.66117,                0.43699,                0.48522,                0.27981,                 2.3126,                 1.1042,                 1.0542,             0.00043237,             0.00043237,             0.00043237,             1.7162e+09,                    575
                     20,                 2.4428,                 1.1943,                 1.0618,                0.66173,                 0.4457,                0.48893,                0.28224,                 2.3012,                 1.0953,                  1.055,             0.00042723,             0.00042723,             0.00042723,             1.7162e+09,                    606
                     21,                 2.4224,                 1.1907,                 1.0593,                0.65734,                 0.4448,                0.48903,                0.28004,                 2.3031,                 1.1133,                 1.0517,             0.00042208,             0.00042208,             0.00042208,             1.7162e+09,                    636
                     22,                 2.4262,                 1.1868,                 1.0609,                0.66222,                0.43898,                0.48808,                0.28485,                 2.2985,                 1.0814,                 1.0559,             0.00041693,             0.00041693,             0.00041693,             1.7162e+09,                    666
                     23,                 2.3937,                  1.169,                 1.0515,                0.67496,                0.45432,                0.50425,                 0.2906,                 2.2837,                 1.0703,                 1.0314,             0.00041179,             0.00041179,             0.00041179,             1.7162e+09,                    696
                     24,                 2.3509,                 1.1448,                  1.046,                0.68083,                0.45796,                0.51445,                0.30129,                 2.2226,                 1.0417,                 1.0283,             0.00040664,             0.00040664,             0.00040664,             1.7162e+09,                    726
                     25,                 2.3462,                 1.1473,                  1.042,                0.67445,                0.46944,                0.51051,                0.29862,                 2.2414,                 1.0672,                  1.034,             0.00040149,             0.00040149,             0.00040149,             1.7162e+09,                    756
                     26,                 2.3465,                 1.1434,                 1.0445,                0.68872,                0.46495,                0.51823,                0.30297,                 2.2229,                 1.0365,                 1.0395,             0.00039635,             0.00039635,             0.00039635,             1.7162e+09,                    786
                     27,                 2.3133,                 1.1219,                 1.0371,                0.69445,                0.46421,                0.51738,                0.30783,                 2.1827,                 1.0269,                 1.0335,              0.0003912,              0.0003912,              0.0003912,             1.7162e+09,                    816
                     28,                 2.3054,                 1.1267,                 1.0409,                0.70464,                0.47205,                0.52876,                0.31212,                 2.1689,                 1.0193,                 1.0258,             0.00038605,             0.00038605,             0.00038605,             1.7162e+09,                    846
                     29,                 2.2784,                 1.1125,                 1.0327,                0.68819,                0.46998,                0.53232,                0.31805,                 2.1848,                  1.018,                 1.0242,             0.00038091,             0.00038091,             0.00038091,             1.7162e+09,                    876
                     30,                 2.2667,                 1.1108,                 1.0307,                0.71796,                 0.4747,                0.53769,                0.32344,                 2.1476,                 1.0066,                  1.019,             0.00037576,             0.00037576,             0.00037576,             1.7162e+09,                    906
                     31,                 2.2548,                 1.0984,                 1.0275,                 0.7086,                0.48824,                0.54693,                0.32623,                 2.1504,                 1.0032,                 1.0191,             0.00037061,             0.00037061,             0.00037061,             1.7162e+09,                    936
                     32,                 2.2383,                 1.0881,                 1.0267,                0.70818,                0.47443,                0.53277,                0.31594,                 2.1469,                 1.0041,                 1.0184,             0.00036547,             0.00036547,             0.00036547,             1.7162e+09,                    967
                     33,                  2.236,                 1.0899,                 1.0279,                0.72423,                0.48689,                0.54986,                0.32832,                 2.1296,                0.99421,                 1.0173,             0.00036032,             0.00036032,             0.00036032,             1.7162e+09,                    997
                     34,                 2.2035,                   1.07,                 1.0209,                0.72833,                 0.4764,                0.54204,                0.32613,                 2.1486,                0.98989,                 1.0198,             0.00035517,             0.00035517,             0.00035517,             1.7162e+09,                   1027
                     35,                  2.193,                  1.064,                 1.0196,                 0.7125,                0.49311,                0.55157,                0.33282,                 2.0984,                 0.9705,                 1.0137,             0.00035003,             0.00035003,             0.00035003,             1.7162e+09,                   1056
                     36,                 2.1898,                 1.0567,                 1.0164,                0.72142,                0.49369,                0.55734,                0.33751,                 2.0769,                0.97011,                 1.0054,             0.00034488,             0.00034488,             0.00034488,             1.7162e+09,                   1087
                     37,                 2.1966,                  1.061,                 1.0141,                 0.7094,                0.48915,                  0.548,                0.32981,                 2.0734,                 0.9992,                 1.0089,             0.00033973,             0.00033973,             0.00033973,             1.7162e+09,                   1117
                     38,                 2.1898,                 1.0561,                 1.0155,                0.72718,                0.49544,                0.56014,                0.33459,                 2.0732,                0.96495,                 1.0022,             0.00033459,             0.00033459,             0.00033459,             1.7162e+09,                   1147
                     39,                 2.1745,                 1.0488,                 1.0136,                0.72138,                0.49123,                0.55347,                0.33572,                 2.0845,                0.97502,                 1.0096,             0.00032944,             0.00032944,             0.00032944,             1.7162e+09,                   1177
                     40,                 2.1639,                 1.0443,                 1.0105,                0.73529,                0.49911,                 0.5635,                0.34411,                 2.0468,                0.95275,                 1.0052,             0.00032429,             0.00032429,             0.00032429,             1.7162e+09,                   1207
                     41,                 2.1626,                  1.039,                  1.008,                0.72495,                0.49781,                0.56769,                 0.3481,                 2.0235,                 0.9495,                0.99931,             0.00031915,             0.00031915,             0.00031915,             1.7162e+09,                   1237
                     42,                 2.1263,                 1.0312,                 1.0048,                0.72888,                0.50714,                0.57213,                0.34896,                 2.0096,                 0.9349,                 1.0016,               0.000314,               0.000314,               0.000314,             1.7162e+09,                   1266
                     43,                 2.1166,                 1.0243,                 1.0062,                0.72951,                0.50448,                0.56457,                0.34586,                 2.0206,                0.94218,                0.99966,             0.00030885,             0.00030885,             0.00030885,             1.7162e+09,                   1297
                     44,                 2.1131,                 1.0164,                 1.0014,                0.72984,                0.51126,                0.57306,                0.34805,                 2.0486,                0.93955,                 1.0009,             0.00030371,             0.00030371,             0.00030371,             1.7162e+09,                   1326
                     45,                 2.1231,                 1.0152,                 1.0003,                0.72946,                 0.5064,                0.57402,                0.35209,                 2.0182,                0.93666,                0.99661,             0.00029856,             0.00029856,             0.00029856,             1.7162e+09,                   1356
                     46,                 2.1242,                 1.0136,                 1.0015,                0.74658,                0.50677,                0.57503,                0.35659,                 1.9888,                0.91818,                0.99332,             0.00029341,             0.00029341,             0.00029341,             1.7162e+09,                   1386
                     47,                 2.1049,                 1.0104,                 1.0005,                0.73772,                0.50184,                 0.5667,                0.35111,                 2.0006,                0.93555,                0.99719,             0.00028827,             0.00028827,             0.00028827,             1.7162e+09,                   1416
                     48,                 2.1081,                 1.0101,                 0.9984,                0.74031,                0.50764,                0.57247,                0.35459,                 1.9788,                0.91761,                0.99263,             0.00028312,             0.00028312,             0.00028312,             1.7162e+09,                   1445
                     49,                 2.0813,                 1.0048,                0.99582,                0.73321,                0.51264,                 0.5742,                0.35533,                  2.017,                0.92599,                0.99542,             0.00027797,             0.00027797,             0.00027797,             1.7162e+09,                   1475
                     50,                 2.0827,                0.99913,                0.99548,                0.73503,                0.51331,                0.57898,                0.35878,                 1.9792,                0.91932,                0.98576,             0.00027283,             0.00027283,             0.00027283,             1.7162e+09,                   1505
                     51,                 2.0658,                0.98402,                0.98902,                0.74659,                0.51398,                0.58246,                0.36358,                 1.9592,                0.91212,                0.98206,             0.00026768,             0.00026768,             0.00026768,             1.7162e+09,                   1535
                     52,                  2.083,                0.98737,                0.98931,                0.74208,                0.51482,                0.57913,                0.36101,                 1.9636,                0.90672,                0.98993,             0.00026253,             0.00026253,             0.00026253,             1.7162e+09,                   1565
                     53,                 2.0496,                0.97595,                0.98939,                0.73471,                0.52555,                0.59331,                0.36892,                  1.943,                0.89891,                0.98289,             0.00025739,             0.00025739,             0.00025739,             1.7162e+09,                   1594
                     54,                  2.057,                0.97878,                0.98801,                0.74918,                0.52563,                0.59379,                 0.3704,                 1.9409,                0.89446,                0.98118,             0.00025224,             0.00025224,             0.00025224,             1.7162e+09,                   1625
                     55,                 2.0522,                0.97678,                0.99004,                0.75038,                0.51887,                0.58961,                0.37096,                  1.934,                0.89507,                0.98078,             0.00024709,             0.00024709,             0.00024709,             1.7162e+09,                   1654
                     56,                 2.0454,                0.98035,                0.99043,                0.74344,                0.51847,                0.58357,                0.36634,                  1.946,                0.89922,                0.98431,             0.00024195,             0.00024195,             0.00024195,             1.7162e+09,                   1684
                     57,                 2.0447,                0.97609,                0.98982,                0.74821,                0.52418,                0.59494,                0.37266,                 1.9411,                0.89349,                 0.9813,              0.0002368,              0.0002368,              0.0002368,             1.7162e+09,                   1714
                     58,                 2.0359,                0.96989,                0.98575,                0.74693,                0.52894,                0.59454,                0.37248,                 1.9213,                0.88551,                0.98103,             0.00023165,             0.00023165,             0.00023165,             1.7162e+09,                   1744
                     59,                 2.0288,                0.96294,                0.98426,                0.75335,                0.52478,                 0.5906,                 0.3692,                  1.968,                0.89672,                0.98672,             0.00022651,             0.00022651,             0.00022651,             1.7162e+09,                   1774
                     60,                 2.0246,                0.95851,                0.98348,                0.74857,                 0.5314,                 0.5963,                0.37241,                  1.929,                 0.8855,                0.98182,             0.00022136,             0.00022136,             0.00022136,             1.7162e+09,                   1804
                     61,                 2.0119,                0.95277,                0.98199,                0.74964,                0.52882,                0.59483,                 0.3757,                 1.9105,                0.88202,                0.97811,             0.00021621,             0.00021621,             0.00021621,             1.7162e+09,                   1833
                     62,                 2.0051,                0.95166,                0.98293,                0.74682,                 0.5275,                0.59251,                0.37245,                 1.9316,                0.88468,                0.98081,             0.00021107,             0.00021107,             0.00021107,             1.7162e+09,                   1863
                     63,                 2.0157,                0.95509,                0.98144,                 0.7456,                0.53268,                0.59831,                0.37837,                 1.9211,                0.88254,                0.98061,             0.00020592,             0.00020592,             0.00020592,             1.7162e+09,                   1893
                     64,                 2.0075,                0.95522,                0.98005,                0.75868,                0.53132,                0.60332,                0.37969,                 1.9146,                 0.8767,                0.97727,             0.00020077,             0.00020077,             0.00020077,             1.7162e+09,                   1923
                     65,                 1.9947,                0.94346,                0.98013,                0.75193,                0.53084,                0.59653,                0.37837,                  1.913,                0.87618,                0.97701,             0.00019563,             0.00019563,             0.00019563,             1.7162e+09,                   1953
                     66,                 1.9762,                0.93604,                0.97688,                0.75365,                0.53829,                0.60355,                0.38089,                 1.9035,                0.87195,                0.97494,             0.00019048,             0.00019048,             0.00019048,             1.7162e+09,                   1983
                     67,                  1.987,                0.93865,                0.97897,                0.75682,                0.54212,                0.61098,                0.38578,                 1.8872,                 0.8626,                0.97405,             0.00018533,             0.00018533,             0.00018533,             1.7162e+09,                   2012
                     68,                 1.9715,                0.93152,                0.97688,                0.75391,                0.53645,                0.60578,                0.38483,                 1.8998,                 0.8701,                0.97569,             0.00018019,             0.00018019,             0.00018019,             1.7162e+09,                   2042
                     69,                 1.9827,                0.93332,                0.97534,                0.76629,                 0.5332,                0.60877,                0.38544,                 1.8904,                0.85954,                0.97554,             0.00017504,             0.00017504,             0.00017504,             1.7162e+09,                   2072
                     70,                 1.9624,                0.92149,                 0.9726,                0.76481,                0.53605,                 0.6103,                0.38597,                 1.9026,                0.86583,                0.97468,             0.00016989,             0.00016989,             0.00016989,             1.7162e+09,                   2102
                     71,                 1.9595,                0.92724,                0.97025,                0.75814,                0.53634,                0.60432,                0.38326,                 1.8958,                0.87046,                0.97808,             0.00016475,             0.00016475,             0.00016475,             1.7162e+09,                   2132
                     72,                 1.9604,                0.92189,                0.97257,                0.75319,                 0.5424,                0.60832,                0.38598,                 1.8893,                0.86019,                0.97508,              0.0001596,              0.0001596,              0.0001596,             1.7162e+09,                   2162
                     73,                 1.9763,                0.92879,                0.97518,                0.76735,                0.53966,                0.61296,                0.39137,                   1.87,                 0.8534,                0.97104,             0.00015445,             0.00015445,             0.00015445,             1.7162e+09,                   2191
                     74,                 1.9483,                0.91462,                0.97196,                0.76836,                0.53746,                0.61414,                0.39211,                 1.8577,                0.85269,                0.96839,             0.00014931,             0.00014931,             0.00014931,             1.7162e+09,                   2222
                     75,                 1.9531,                0.91937,                0.96928,                0.76409,                0.53919,                0.61047,                0.38935,                 1.8657,                0.85724,                0.97025,             0.00014416,             0.00014416,             0.00014416,             1.7162e+09,                   2251
                     76,                 1.9482,                0.91226,                0.96805,                0.75748,                0.54638,                0.61467,                0.39265,                 1.8563,                0.85143,                 0.9669,             0.00013901,             0.00013901,             0.00013901,             1.7162e+09,                   2281
                     77,                 1.9403,                0.91026,                0.96808,                0.76886,                0.53962,                0.61197,                0.39081,                 1.8572,                 0.8529,                0.96885,             0.00013387,             0.00013387,             0.00013387,             1.7162e+09,                   2311
                     78,                 1.9223,                0.90241,                0.96457,                0.75906,                0.54679,                 0.6145,                0.39254,                  1.858,                0.84893,                0.96916,             0.00012872,             0.00012872,             0.00012872,             1.7162e+09,                   2341
                     79,                 1.9329,                0.90828,                0.96652,                0.77338,                0.54038,                0.61477,                0.39245,                 1.8549,                0.84509,                0.96809,             0.00012357,             0.00012357,             0.00012357,             1.7162e+09,                   2370
                     80,                 1.9273,                0.90113,                0.96525,                0.75815,                0.54412,                0.61604,                0.39463,                 1.8475,                0.84452,                0.96884,             0.00011843,             0.00011843,             0.00011843,             1.7162e+09,                   2400
                     81,                 1.9313,                0.90425,                0.96525,                 0.7747,                0.54266,                0.62002,                0.39872,                 1.8487,                0.84122,                0.96614,             0.00011328,             0.00011328,             0.00011328,             1.7162e+09,                   2430
                     82,                 1.9315,                0.90173,                0.96463,                0.75773,                0.55138,                0.61824,                0.39549,                 1.8409,                0.83969,                 0.9664,             0.00010813,             0.00010813,             0.00010813,             1.7162e+09,                   2460
                     83,                 1.9166,                0.89842,                0.96333,                0.75839,                0.55058,                0.62003,                0.39728,                 1.8488,                0.84034,                 0.9668,             0.00010299,             0.00010299,             0.00010299,             1.7162e+09,                   2490
                     84,                 1.9032,                0.88852,                0.96094,                0.75705,                0.55164,                0.62096,                  0.399,                 1.8411,                 0.8382,                0.96648,             9.7839e-05,             9.7839e-05,             9.7839e-05,             1.7162e+09,                   2520
                     85,                 1.9178,                0.89635,                0.96222,                0.75931,                0.55263,                0.62107,                0.39897,                 1.8381,                0.83838,                0.96533,             9.2692e-05,             9.2692e-05,             9.2692e-05,             1.7162e+09,                   2550
                     86,                 1.9126,                 0.8866,                0.96225,                0.77166,                0.54655,                0.61933,                0.39896,                 1.8378,                0.83619,                0.96483,             8.7545e-05,             8.7545e-05,             8.7545e-05,             1.7162e+09,                   2580
                     87,                  1.912,                0.89429,                0.96203,                0.76368,                0.54964,                0.62094,                0.39955,                 1.8419,                0.83812,                0.96512,             8.2399e-05,             8.2399e-05,             8.2399e-05,             1.7162e+09,                   2609
                     88,                 1.9001,                0.88759,                 0.9622,                0.76688,                0.54813,                0.61927,                0.39894,                 1.8316,                0.83543,                0.96507,             7.7252e-05,             7.7252e-05,             7.7252e-05,             1.7162e+09,                   2639
                     89,                 1.8982,                0.88087,                0.96045,                0.75777,                0.55237,                0.62133,                0.40024,                 1.8397,                0.83574,                0.96493,             7.2105e-05,             7.2105e-05,             7.2105e-05,             1.7162e+09,                   2669
                     90,                 1.8925,                0.88019,                0.95974,                0.76671,                0.55207,                0.62317,                0.40271,                 1.8317,                 0.8331,                 0.9637,             6.6959e-05,             6.6959e-05,             6.6959e-05,             1.7162e+09,                   2698
                     91,                 1.8802,                0.87222,                0.95724,                0.76606,                0.55234,                0.62195,                0.40079,                 1.8271,                0.83133,                 0.9633,             6.1812e-05,             6.1812e-05,             6.1812e-05,             1.7162e+09,                   2730
                     92,                 1.8908,                0.87601,                0.95752,                0.76133,                0.55694,                0.62583,                0.40323,                 1.8258,                0.82974,                0.96178,             5.6665e-05,             5.6665e-05,             5.6665e-05,             1.7162e+09,                   2760
                     93,                 1.8786,                0.87144,                0.95636,                0.76172,                0.55712,                 0.6258,                0.40372,                 1.8279,                0.82868,                 0.9624,             5.1519e-05,             5.1519e-05,             5.1519e-05,             1.7162e+09,                   2790
                     94,                 1.8879,                0.87436,                0.95726,                 0.7629,                 0.5535,                0.62457,                0.40202,                 1.8311,                0.83216,                0.96368,             4.6372e-05,             4.6372e-05,             4.6372e-05,             1.7162e+09,                   2820
                     95,                 1.8831,                0.87455,                0.95802,                0.76114,                0.55885,                 0.6262,                0.40349,                  1.826,                0.82938,                0.96321,             4.1225e-05,             4.1225e-05,             4.1225e-05,             1.7162e+09,                   2850
                     96,                 1.8651,                0.86637,                0.95337,                0.76518,                0.55838,                0.62748,                0.40539,                 1.8192,                0.82834,                 0.9614,             3.6079e-05,             3.6079e-05,             3.6079e-05,             1.7162e+09,                   2880
                     97,                 1.8637,                0.86249,                0.95417,                0.76492,                0.55709,                0.62685,                0.40458,                 1.8232,                0.82615,                 0.9634,             3.0932e-05,             3.0932e-05,             3.0932e-05,             1.7162e+09,                   2910
                     98,                 1.8626,                 0.8622,                0.95539,                0.76811,                0.55598,                0.62687,                0.40516,                 1.8198,                0.82609,                0.96198,             2.5785e-05,             2.5785e-05,             2.5785e-05,             1.7162e+09,                   2940
                     99,                 1.8647,                0.86237,                 0.9527,                0.76845,                 0.5547,                0.62696,                0.40491,                   1.82,                 0.8265,                0.96233,             2.0639e-05,             2.0639e-05,             2.0639e-05,             1.7162e+09,                   2969
                    100,                 1.8522,                0.86219,                0.95157,                0.76672,                0.55631,                0.62793,                 0.4061,                  1.817,                0.82444,                0.96169,             1.5492e-05,             1.5492e-05,             1.5492e-05,             1.7162e+09,                   2999
