                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2,             _timestamp,               _runtime
                     20,                 2.7051,                 1.5711,                 1.2565,                0.53669,                0.30558,                0.32867,                0.16273,                 2.6205,                 1.4659,                 1.2415,              5.003e-05,              5.003e-05,              5.003e-05,             1.7163e+09,                   3140
                     21,                  2.673,                 1.5556,                 1.2461,                 0.5626,                0.30064,                 0.3275,                0.16147,                 2.6207,                 1.4647,                  1.243,             4.7797e-05,             4.7797e-05,             4.7797e-05,             1.7163e+09,                   3168
                     22,                 2.6347,                 1.5369,                 1.2374,                0.54805,                0.31903,                0.33942,                0.17119,                 2.5748,                 1.4359,                 1.2269,             4.5564e-05,             4.5564e-05,             4.5564e-05,             1.7163e+09,                   3196
                     23,                 2.6133,                 1.5297,                 1.2324,                0.54641,                0.31979,                0.34433,                0.17458,                 2.5589,                 1.4367,                 1.2199,             4.3331e-05,             4.3331e-05,             4.3331e-05,             1.7163e+09,                   3225
                     24,                 2.6084,                 1.5197,                 1.2272,                0.56398,                0.32419,                0.35329,                0.17812,                 2.5453,                 1.4283,                 1.2093,             4.1098e-05,             4.1098e-05,             4.1098e-05,             1.7163e+09,                   3254
                     25,                 2.5839,                 1.5042,                   1.22,                0.55946,                0.32391,                 0.3494,                0.17631,                 2.5478,                 1.4196,                 1.2211,             3.8865e-05,             3.8865e-05,             3.8865e-05,             1.7163e+09,                   3282
                     26,                  2.571,                 1.4978,                 1.2176,                0.56458,                 0.3281,                  0.355,                0.18009,                 2.5192,                 1.4157,                 1.2147,             3.6632e-05,             3.6632e-05,             3.6632e-05,             1.7163e+09,                   3311
                     27,                 2.5631,                 1.4877,                 1.2106,                 0.5534,                0.33562,                 0.3611,                0.18567,                 2.4892,                 1.3918,                 1.1959,             3.4399e-05,             3.4399e-05,             3.4399e-05,             1.7163e+09,                   3340
                     28,                 2.5531,                 1.4859,                 1.2096,                0.56154,                0.33913,                0.36401,                0.18894,                  2.477,                 1.3873,                 1.1986,             3.2165e-05,             3.2165e-05,             3.2165e-05,             1.7163e+09,                   3369
                     29,                 2.5363,                 1.4719,                  1.203,                0.56775,                0.33807,                 0.3662,                0.18911,                 2.4755,                 1.3845,                 1.1975,             2.9932e-05,             2.9932e-05,             2.9932e-05,             1.7163e+09,                   3398
                     30,                 2.5162,                 1.4682,                 1.1999,                  0.563,                0.34237,                0.36805,                 0.1914,                 2.4602,                 1.3729,                  1.189,             2.7699e-05,             2.7699e-05,             2.7699e-05,             1.7163e+09,                   3427
                     31,                 2.4957,                 1.4582,                 1.1958,                0.57457,                0.33808,                 0.3703,                0.18997,                 2.4621,                 1.3766,                  1.192,             2.5466e-05,             2.5466e-05,             2.5466e-05,             1.7163e+09,                   3459
                     32,                 2.5132,                 1.4605,                 1.1963,                0.58943,                 0.3388,                0.37079,                0.19109,                 2.4651,                 1.3719,                 1.1938,             2.3233e-05,             2.3233e-05,             2.3233e-05,             1.7163e+09,                   3488
                     33,                 2.4899,                 1.4497,                 1.1909,                0.58603,                0.34156,                0.37292,                0.19301,                 2.4446,                 1.3582,                 1.1872,                2.1e-05,                2.1e-05,                2.1e-05,             1.7163e+09,                   3516
                     34,                 2.4946,                 1.4502,                 1.1893,                0.57428,                0.34516,                 0.3746,                 0.1945,                 2.4383,                 1.3598,                 1.1862,             1.8767e-05,             1.8767e-05,             1.8767e-05,             1.7163e+09,                   3545
                     35,                 2.4877,                 1.4497,                 1.1908,                0.58088,                0.34161,                0.37366,                0.19523,                 2.4261,                 1.3558,                 1.1842,             1.6534e-05,             1.6534e-05,             1.6534e-05,             1.7163e+09,                   3573
                     36,                 2.4752,                 1.4384,                 1.1817,                0.58535,                0.34419,                0.37733,                0.19681,                 2.4217,                 1.3493,                 1.1794,             1.4301e-05,             1.4301e-05,             1.4301e-05,             1.7163e+09,                   3602
                     37,                 2.4629,                 1.4296,                 1.1851,                0.59175,                0.34803,                0.38057,                0.20056,                 2.4086,                 1.3483,                 1.1746,             1.2068e-05,             1.2068e-05,             1.2068e-05,             1.7163e+09,                   3631
                     38,                 2.4654,                 1.4344,                 1.1835,                0.58504,                0.34688,                0.37846,                0.19845,                 2.4176,                 1.3475,                 1.1791,             9.8346e-06,             9.8346e-06,             9.8346e-06,             1.7163e+09,                   3659
                     39,                 2.4711,                  1.433,                 1.1813,                0.59062,                0.34834,                0.38155,                0.20051,                 2.4087,                 1.3405,                 1.1757,             7.6015e-06,             7.6015e-06,             7.6015e-06,             1.7163e+09,                   3688
                     40,                 2.4588,                  1.426,                 1.1783,                0.59151,                0.34819,                0.38177,                 0.2015,                 2.4021,                 1.3399,                 1.1727,             5.3684e-06,             5.3684e-06,             5.3684e-06,             1.7163e+09,                   3717
