                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2,             _timestamp,               _runtime
                      1,                 5.6317,                 4.5822,                  2.705,                0.00057,                 0.0057,                0.00025,                  6e-05,                 5.6159,                    inf,                 1.9904,               0.070638,              0.0032624,              0.0032624,             1.7156e+09,                     43
                      2,                 4.5629,                 2.8603,                 1.7018,                0.00129,                0.06425,                0.00077,                 0.0002,                 5.8689,                   4.52,                 1.6525,               0.040573,              0.0065304,              0.0065304,             1.7156e+09,                    101
                      3,                 4.2941,                 2.6712,                 1.6111,                0.40762,                0.05253,                0.01684,                0.00442,                 4.5287,                 3.0418,                 1.6967,               0.010442,              0.0097325,              0.0097325,             1.7156e+09,                    163
                      4,                 4.1605,                 2.6219,                  1.583,                0.40327,                0.07354,                0.02371,                 0.0064,                  4.414,                 2.9586,                 1.6115,               0.009703,               0.009703,               0.009703,             1.7156e+09,                    218
                      5,                 4.0523,                 2.5558,                 1.5633,                 0.4142,                0.07594,                0.02599,                0.00678,                 4.4482,                 2.7176,                  1.718,               0.009703,               0.009703,               0.009703,             1.7156e+09,                    277
                      6,                  3.921,                 2.4961,                 1.5319,                0.12172,                0.15066,                0.04096,                0.01278,                 4.1663,                 2.7534,                 1.5977,               0.009604,               0.009604,               0.009604,             1.7156e+09,                    335
                      7,                 3.8618,                 2.4612,                 1.5276,                0.09648,                0.07953,                0.03425,                0.01025,                 4.1676,                 2.6075,                 1.5615,               0.009505,               0.009505,               0.009505,             1.7156e+09,                    392
                      8,                 3.8092,                 2.4074,                 1.4978,                0.40019,                0.08574,                0.03413,                0.00952,                 4.1425,                 2.6268,                 1.5684,               0.009406,               0.009406,               0.009406,             1.7156e+09,                    448
                      9,                 3.7724,                  2.407,                  1.492,                 0.0982,                0.07944,                  0.038,                0.01213,                 4.1059,                 2.4156,                 1.5545,               0.009307,               0.009307,               0.009307,             1.7156e+09,                    507
                     10,                 3.7181,                 2.3664,                 1.4738,                0.43401,                0.08687,                0.04214,                0.01234,                 4.0482,                 2.4586,                 1.5448,               0.009208,               0.009208,               0.009208,             1.7156e+09,                    565
                     11,                 3.6856,                 2.3605,                 1.4664,                0.06528,                0.08525,                0.02604,                0.00712,                 4.1458,                 2.6826,                 1.5561,               0.009109,               0.009109,               0.009109,             1.7156e+09,                    623
                     12,                 3.6584,                 2.3516,                 1.4584,                0.09737,                0.08053,                0.03891,                0.01189,                 4.1161,                 2.4595,                 1.5972,                0.00901,                0.00901,                0.00901,             1.7156e+09,                    682
                     13,                 3.6354,                 2.3256,                 1.4595,                0.43611,                0.08177,                0.04287,                0.01278,                  4.059,                 2.4624,                 1.5363,               0.008911,               0.008911,               0.008911,             1.7156e+09,                    740
                     14,                 3.6162,                 2.3201,                 1.4523,                0.11927,                0.08471,                0.04314,                0.01353,                  4.011,                 2.3896,                 1.5204,               0.008812,               0.008812,               0.008812,             1.7156e+09,                    798
                     15,                 3.6108,                  2.294,                 1.4445,                 0.1071,                0.11056,                0.04546,                 0.0134,                 4.0901,                 2.4021,                 1.5992,               0.008713,               0.008713,               0.008713,             1.7156e+09,                    855
                     16,                 3.5574,                  2.265,                  1.433,                 0.0894,                0.09006,                0.03494,                0.01023,                 4.0734,                  2.608,                 1.5611,               0.008614,               0.008614,               0.008614,             1.7156e+09,                    911
                     17,                 3.5713,                 2.2832,                 1.4355,                0.10823,                 0.1546,                0.04677,                0.01439,                 3.9683,                 2.4584,                 1.4973,               0.008515,               0.008515,               0.008515,             1.7156e+09,                    970
                     18,                 3.5488,                 2.2668,                 1.4328,                0.11139,                0.13038,                0.05848,                0.01948,                 3.8152,                 2.2767,                 1.4448,               0.008416,               0.008416,               0.008416,             1.7156e+09,                   1029
                     19,                 3.5259,                  2.271,                 1.4229,                0.11118,                0.11689,                0.05278,                0.01821,                 3.9275,                 2.3704,                 1.5277,               0.008317,               0.008317,               0.008317,             1.7156e+09,                   1089
                     20,                 3.4956,                   2.24,                 1.4178,                0.13063,                 0.1221,                  0.059,                0.01987,                 3.8309,                  2.225,                 1.4694,               0.008218,               0.008218,               0.008218,             1.7156e+09,                   1147
                     21,                 3.5002,                 2.2267,                 1.4131,                0.12765,                0.12543,                  0.054,                0.01785,                 3.9006,                 2.2682,                 1.4967,               0.008119,               0.008119,               0.008119,             1.7156e+09,                   1203
                     22,                 3.4951,                 2.2307,                  1.409,                0.12019,                0.14866,                0.05096,                0.01553,                 3.9976,                 2.3018,                 1.5383,                0.00802,                0.00802,                0.00802,             1.7156e+09,                   1261
                     23,                 3.4777,                 2.2351,                 1.4136,                0.45057,                0.10831,                0.05859,                0.01968,                 3.8605,                 2.2568,                 1.4782,               0.007921,               0.007921,               0.007921,             1.7156e+09,                   1319
                     24,                 3.4879,                 2.2335,                 1.4033,                0.14146,                0.12474,                0.06002,                0.01915,                 3.8959,                 2.2682,                 1.4753,               0.007822,               0.007822,               0.007822,             1.7156e+09,                   1377
                     25,                 3.4677,                 2.2084,                 1.4083,                0.10384,                0.10515,                0.04375,                0.01354,                 4.0419,                 2.4187,                 1.5453,               0.007723,               0.007723,               0.007723,             1.7156e+09,                   1434
                     26,                 3.4552,                 2.2069,                 1.4001,                0.12643,                0.11589,                0.04655,                 0.0142,                 4.0359,                 2.3577,                 1.5451,               0.007624,               0.007624,               0.007624,             1.7156e+09,                   1492
                     27,                 3.4217,                 2.1982,                  1.402,                0.13292,                0.13493,                0.06016,                 0.0199,                 3.7989,                 2.2334,                 1.4735,               0.007525,               0.007525,               0.007525,             1.7156e+09,                   1550
                     28,                 3.4552,                 2.2029,                 1.3989,                0.13113,                0.14247,                0.06041,                0.02041,                 3.8302,                 2.2468,                 1.4988,               0.007426,               0.007426,               0.007426,             1.7156e+09,                   1607
                     29,                 3.4231,                 2.1847,                 1.3943,                0.13968,                0.19058,                0.06445,                0.02324,                 3.7244,                 2.2274,                 1.4443,               0.007327,               0.007327,               0.007327,             1.7156e+09,                   1667
                     30,                  3.374,                 2.1559,                 1.3855,                0.09774,                 0.1355,                 0.0426,                0.01298,                 4.1219,                 2.4816,                  1.558,               0.007228,               0.007228,               0.007228,             1.7156e+09,                   1725
                     31,                 3.4059,                 2.1757,                 1.3852,                0.13249,                0.15989,                0.05586,                0.01847,                 3.9034,                 2.2481,                 1.4949,               0.007129,               0.007129,               0.007129,             1.7156e+09,                   1784
                     32,                 3.3913,                 2.1551,                 1.3751,                0.13675,                0.12423,                0.05475,                0.01743,                 3.9737,                 2.2798,                 1.5208,                0.00703,                0.00703,                0.00703,             1.7156e+09,                   1841
                     33,                  3.371,                  2.144,                 1.3774,                0.14289,                0.12565,                0.05841,                0.01953,                 3.8548,                 2.2317,                 1.4951,               0.006931,               0.006931,               0.006931,             1.7156e+09,                   1899
                     34,                 3.3633,                 2.1472,                 1.3722,                0.12071,                0.13406,                0.05319,                0.01666,                 3.9634,                 2.4197,                 1.5328,               0.006832,               0.006832,               0.006832,             1.7156e+09,                   1957
                     35,                 3.3694,                 2.1439,                 1.3712,                0.10406,                0.10713,                0.04791,                0.01544,                 4.0628,                 2.4308,                 1.5508,               0.006733,               0.006733,               0.006733,             1.7156e+09,                   2015
                     36,                 3.3646,                 2.1353,                 1.3748,                0.14323,                0.13616,                0.06454,                0.02168,                  3.826,                 2.1895,                 1.4478,               0.006634,               0.006634,               0.006634,             1.7156e+09,                   2073
                     37,                 3.3436,                 2.1308,                 1.3683,                0.13146,                0.13056,                0.05654,                0.01902,                 3.9062,                 2.2882,                 1.4863,               0.006535,               0.006535,               0.006535,             1.7156e+09,                   2130
                     38,                  3.338,                 2.1299,                 1.3705,                0.11369,                0.12239,                0.05351,                0.01644,                  3.888,                 2.4179,                 1.4895,               0.006436,               0.006436,               0.006436,             1.7156e+09,                   2189
                     39,                 3.3313,                  2.135,                 1.3662,                0.15018,                0.18425,                0.06964,                0.02444,                 3.7803,                 2.1926,                   1.45,               0.006337,               0.006337,               0.006337,             1.7156e+09,                   2247
                     40,                 3.3086,                 2.1066,                 1.3617,                 0.1381,                0.13957,                0.06346,                0.02149,                 3.8807,                 2.3898,                 1.4737,               0.006238,               0.006238,               0.006238,             1.7156e+09,                   2305
                     41,                 3.3217,                 2.1103,                 1.3646,                0.13746,                0.15463,                0.06644,                0.02228,                 3.7252,                 2.2358,                 1.4432,               0.006139,               0.006139,               0.006139,             1.7156e+09,                   2365
                     42,                 3.3179,                 2.1132,                 1.3615,                0.15887,                0.13986,                0.07131,                0.02404,                 3.6819,                 2.1173,                 1.4027,                0.00604,                0.00604,                0.00604,             1.7156e+09,                   2422
                     43,                 3.3005,                 2.0976,                 1.3581,                0.14805,                0.13978,                 0.0666,                0.02292,                 3.7838,                 2.2381,                 1.4455,               0.005941,               0.005941,               0.005941,             1.7156e+09,                   2481
                     44,                 3.2884,                 2.0742,                 1.3538,                0.15732,                0.13472,                0.06549,                0.02248,                 3.8784,                 2.1739,                 1.5106,               0.005842,               0.005842,               0.005842,             1.7156e+09,                   2539
                     45,                 3.2935,                 2.0912,                 1.3515,                0.17806,                 0.1799,                0.07895,                0.02933,                 3.6676,                 2.0472,                 1.3881,               0.005743,               0.005743,               0.005743,             1.7156e+09,                   2596
                     46,                 3.2727,                 2.0689,                 1.3495,                0.14548,                0.13878,                0.06817,                0.02362,                 3.8247,                 2.1907,                 1.4657,               0.005644,               0.005644,               0.005644,             1.7156e+09,                   2655
                     47,                 3.2809,                 2.0842,                 1.3533,                0.15389,                0.18368,                0.07473,                0.02768,                 3.6727,                 2.0912,                 1.4029,               0.005545,               0.005545,               0.005545,             1.7156e+09,                   2711
                     48,                 3.2634,                  2.077,                 1.3475,                0.16055,                 0.1485,                0.07536,                0.02746,                 3.6658,                 2.1048,                 1.4127,               0.005446,               0.005446,               0.005446,             1.7156e+09,                   2768
                     49,                 3.2953,                 2.0976,                 1.3532,                0.16321,                0.15457,                0.07098,                0.02437,                  3.728,                 2.1138,                  1.429,               0.005347,               0.005347,               0.005347,             1.7156e+09,                   2825
                     50,                 3.2677,                 2.0806,                 1.3454,                0.16512,                0.16036,                0.07517,                0.02672,                 3.7348,                 2.1108,                 1.4155,               0.005248,               0.005248,               0.005248,             1.7156e+09,                   2882
                     51,                 3.2728,                 2.0725,                 1.3473,                0.15381,                0.16362,                0.07538,                0.02832,                 3.6242,                 2.1061,                 1.3796,               0.005149,               0.005149,               0.005149,             1.7156e+09,                   2940
                     52,                 3.2548,                 2.0562,                 1.3426,                 0.1488,                0.16647,                0.07372,                0.02563,                 3.6283,                 2.0907,                 1.3725,                0.00505,                0.00505,                0.00505,             1.7156e+09,                   2998
                     53,                 3.2646,                 2.0656,                 1.3401,                0.16019,                0.20302,                0.07618,                 0.0288,                 3.6997,                 2.0785,                 1.4362,               0.004951,               0.004951,               0.004951,             1.7156e+09,                   3057
                     54,                 3.2374,                 2.0545,                 1.3376,                0.16166,                0.17097,                0.07359,                 0.0266,                  3.727,                 2.1466,                 1.4117,               0.004852,               0.004852,               0.004852,             1.7156e+09,                   3114
                     55,                 3.2477,                 2.0505,                 1.3356,                0.16736,                0.16502,                0.07243,                 0.0249,                  3.854,                 2.1703,                 1.4651,               0.004753,               0.004753,               0.004753,             1.7156e+09,                   3173
                     56,                 3.2519,                 2.0456,                 1.3345,                0.15767,                0.16511,                 0.0767,                 0.0273,                 3.6767,                 2.0921,                 1.4046,               0.004654,               0.004654,               0.004654,             1.7156e+09,                   3230
                     57,                 3.2232,                 2.0409,                 1.3323,                0.15779,                0.15733,                0.06855,                 0.0239,                 3.8132,                 2.2207,                 1.4391,               0.004555,               0.004555,               0.004555,             1.7156e+09,                   3287
                     58,                 3.2382,                 2.0439,                 1.3355,                0.17274,                0.20007,                0.08549,                0.03176,                 3.5675,                 2.0757,                 1.3601,               0.004456,               0.004456,               0.004456,             1.7156e+09,                   3346
                     59,                 3.2149,                 2.0385,                 1.3313,                0.16528,                0.16143,                0.08366,                0.02962,                 3.6446,                 2.0342,                 1.3868,               0.004357,               0.004357,               0.004357,             1.7156e+09,                   3403
                     60,                 3.2258,                 2.0344,                 1.3318,                0.17791,                0.18465,                0.08523,                 0.0312,                 3.6046,                 2.0433,                 1.3793,               0.004258,               0.004258,               0.004258,             1.7156e+09,                   3460
                     61,                 3.2098,                 2.0339,                 1.3258,                0.15823,                0.18707,                0.08431,                0.03204,                 3.6393,                 2.0449,                 1.3922,               0.004159,               0.004159,               0.004159,             1.7156e+09,                   3518
                     62,                 3.2151,                 2.0288,                 1.3263,                0.16372,                   0.18,                 0.0756,                0.02704,                 3.8001,                  2.142,                  1.456,                0.00406,                0.00406,                0.00406,             1.7156e+09,                   3576
                     63,                 3.2013,                 2.0217,                  1.326,                0.13928,                0.14816,                0.07225,                0.02559,                 3.7747,                 2.2261,                 1.4481,               0.003961,               0.003961,               0.003961,             1.7156e+09,                   3633
                     64,                 3.2169,                 2.0191,                 1.3259,                0.19928,                0.19438,                0.09063,                0.03584,                 3.5445,                   2.01,                 1.3565,               0.003862,               0.003862,               0.003862,             1.7156e+09,                   3690
                     65,                 3.1997,                 2.0091,                 1.3219,                0.15883,                0.19869,                0.08337,                0.03083,                 3.7119,                 2.0669,                 1.4012,               0.003763,               0.003763,               0.003763,             1.7156e+09,                   3748
                     66,                   3.19,                 2.0176,                 1.3236,                0.17838,                0.18083,                 0.0796,                0.02802,                 3.7138,                 2.1002,                 1.4138,               0.003664,               0.003664,               0.003664,             1.7156e+09,                   3804
                     67,                 3.1764,                   2.01,                 1.3172,                0.18025,                0.18933,                0.08482,                0.03099,                 3.6296,                 2.0482,                 1.3876,               0.003565,               0.003565,               0.003565,             1.7156e+09,                   3861
                     68,                 3.1706,                 2.0003,                 1.3178,                0.15884,                0.21558,                0.08241,                0.02988,                 3.6764,                 2.1038,                 1.4182,               0.003466,               0.003466,               0.003466,             1.7156e+09,                   3920
                     69,                 3.1681,                 2.0001,                 1.3167,                0.17964,                0.16869,                0.08318,                0.02958,                 3.6085,                 2.0296,                 1.3815,               0.003367,               0.003367,               0.003367,             1.7156e+09,                   3977
                     70,                 3.1723,                 2.0004,                 1.3171,                0.18556,                0.17862,                0.08626,                0.03222,                 3.6227,                 2.0464,                 1.3751,               0.003268,               0.003268,               0.003268,             1.7156e+09,                   4032
                     71,                 3.1605,                 1.9966,                 1.3133,                0.17891,                0.18574,                0.08709,                0.03233,                  3.624,                 2.0766,                 1.3678,               0.003169,               0.003169,               0.003169,             1.7156e+09,                   4091
                     72,                 3.1637,                 1.9979,                 1.3152,                 0.1607,                0.20154,                0.08563,                0.03136,                 3.6189,                 2.0171,                 1.3877,                0.00307,                0.00307,                0.00307,             1.7156e+09,                   4148
                     73,                 3.1448,                 1.9931,                 1.3147,                0.18368,                0.20087,                0.08626,                0.03253,                  3.663,                 2.0476,                 1.4042,               0.002971,               0.002971,               0.002971,             1.7156e+09,                   4205
                     74,                 3.1533,                   1.99,                 1.3111,                0.18717,                0.19396,                0.09108,                0.03513,                 3.5476,                 1.9832,                 1.3587,               0.002872,               0.002872,               0.002872,             1.7156e+09,                   4261
                     75,                 3.1346,                 1.9737,                 1.3069,                0.15764,                0.22028,                0.08506,                0.03149,                  3.669,                 2.0722,                 1.4166,               0.002773,               0.002773,               0.002773,             1.7156e+09,                   4319
                     76,                 3.1406,                 1.9768,                 1.3072,                0.18064,                0.18137,                0.08899,                0.03338,                 3.6434,                 2.0412,                 1.3923,               0.002674,               0.002674,               0.002674,             1.7156e+09,                   4377
                     77,                   3.13,                   1.97,                 1.3048,                0.19271,                0.20311,                0.09359,                 0.0353,                 3.5443,                 1.9636,                 1.3592,               0.002575,               0.002575,               0.002575,             1.7156e+09,                   4433
                     78,                 3.1157,                   1.96,                 1.3029,                0.17587,                0.21775,                0.09501,                0.03622,                 3.5263,                 1.9869,                 1.3556,               0.002476,               0.002476,               0.002476,             1.7156e+09,                   4490
                     79,                 3.1279,                  1.971,                 1.3014,                0.18452,                0.19765,                0.09045,                0.03331,                 3.5942,                 2.0168,                 1.3839,               0.002377,               0.002377,               0.002377,             1.7156e+09,                   4548
                     80,                 3.1172,                 1.9613,                  1.301,                0.18868,                0.21226,                 0.0933,                0.03471,                 3.5915,                 2.0291,                 1.3661,               0.002278,               0.002278,               0.002278,             1.7156e+09,                   4605
                     81,                 3.1124,                 1.9461,                 1.2991,                0.19474,                0.19776,                0.09274,                0.03582,                 3.5896,                 2.0111,                 1.3786,               0.002179,               0.002179,               0.002179,             1.7156e+09,                   4663
                     82,                 3.0992,                  1.954,                 1.2933,                0.18457,                0.21322,                0.09372,                0.03563,                  3.589,                 1.9894,                 1.3584,                0.00208,                0.00208,                0.00208,             1.7156e+09,                   4721
                     83,                 3.1232,                 1.9677,                 1.3012,                 0.1868,                0.20242,                0.09098,                0.03417,                 3.6126,                 2.0066,                 1.3935,               0.001981,               0.001981,               0.001981,             1.7156e+09,                   4779
                     84,                 3.0849,                 1.9395,                 1.2931,                0.18363,                0.20937,                0.09769,                0.03642,                  3.543,                  1.967,                 1.3489,               0.001882,               0.001882,               0.001882,             1.7156e+09,                   4836
                     85,                 3.0788,                 1.9362,                 1.2916,                  0.188,                0.19871,                0.09249,                0.03477,                 3.6107,                 2.0003,                 1.3816,               0.001783,               0.001783,               0.001783,             1.7156e+09,                   4894
                     86,                 3.0921,                 1.9485,                 1.2853,                0.17167,                0.19087,                0.08827,                0.03227,                 3.6366,                 2.0246,                 1.3804,               0.001684,               0.001684,               0.001684,             1.7156e+09,                   4951
                     87,                 3.0894,                  1.948,                 1.2908,                  0.199,                0.21195,                0.09851,                0.03712,                 3.4981,                 1.9496,                 1.3404,               0.001585,               0.001585,               0.001585,             1.7156e+09,                   5008
                     88,                  3.082,                 1.9327,                  1.288,                0.19202,                0.20068,                0.09097,                0.03288,                 3.6678,                 2.0142,                 1.3935,               0.001486,               0.001486,               0.001486,             1.7156e+09,                   5066
                     89,                 3.0784,                 1.9295,                 1.2917,                0.19832,                0.21814,                0.10398,                0.03985,                 3.4604,                 1.9308,                 1.3232,               0.001387,               0.001387,               0.001387,             1.7156e+09,                   5123
                     90,                 3.0723,                 1.9216,                 1.2866,                0.20015,                0.20911,                0.10256,                0.03898,                 3.4954,                 1.9295,                 1.3345,               0.001288,               0.001288,               0.001288,             1.7156e+09,                   5180
