                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2,             _timestamp,               _runtime
                      1,                 8.9409,                 3.7074,                 3.0405,                0.00301,                0.02752,                0.00161,                0.00044,                 8.5905,                 3.6512,                 2.1305,               0.067411,             0.00015985,             0.00015985,             1.7163e+09,                     27
                      2,                 7.3364,                 2.5334,                 1.9161,                0.31649,                 0.0757,                0.07278,                0.02584,                  7.038,                 2.4868,                 1.7752,               0.034233,             0.00031458,             0.00031458,             1.7163e+09,                     59
                      3,                 6.1358,                 2.1388,                 1.6621,                0.35126,                0.14559,                0.13238,                0.05138,                 6.0133,                 2.1011,                  1.598,               0.001046,             0.00046125,             0.00046125,             1.7163e+09,                     87
                      4,                 5.4539,                 1.9173,                 1.5057,                0.40188,                0.23856,                0.21758,                0.09053,                 5.1651,                 1.7921,                 1.4282,             0.00045188,             0.00045188,             0.00045188,             1.7163e+09,                    116
                      5,                 4.9949,                 1.7818,                 1.4029,                0.43371,                0.26983,                0.26168,                0.10325,                 4.8115,                 1.6475,                 1.3566,             0.00045188,             0.00045188,             0.00045188,             1.7163e+09,                    144
                      6,                 4.6589,                 1.6617,                 1.3269,                0.48032,                0.30991,                0.30661,                 0.1429,                 4.5156,                 1.5391,                 1.2883,              0.0004398,              0.0004398,              0.0004398,             1.7163e+09,                    172
                      7,                 4.4094,                 1.5671,                 1.2698,                0.49636,                0.32586,                0.32625,                 0.1583,                 4.2909,                  1.483,                 1.2486,             0.00042772,             0.00042772,             0.00042772,             1.7163e+09,                    201
                      8,                 4.2129,                 1.5091,                 1.2346,                0.51697,                0.30503,                0.30961,                0.14815,                 4.3492,                 1.5373,                 1.2719,             0.00041564,             0.00041564,             0.00041564,             1.7163e+09,                    229
                      9,                 4.0628,                 1.4573,                  1.202,                0.54737,                0.35112,                0.37199,                0.18421,                 4.0388,                  1.389,                 1.1698,             0.00040356,             0.00040356,             0.00040356,             1.7163e+09,                    257
                     10,                  3.944,                 1.4154,                 1.1823,                0.58002,                0.36304,                0.39134,                0.20555,                 3.8313,                 1.3154,                 1.1476,             0.00039148,             0.00039148,             0.00039148,             1.7163e+09,                    285
                     11,                 3.8504,                  1.385,                 1.1639,                0.59423,                 0.3579,                0.39126,                0.21089,                 3.7684,                 1.3118,                 1.1546,              0.0003794,              0.0003794,              0.0003794,             1.7163e+09,                    313
                     12,                 3.7749,                 1.3591,                 1.1452,                0.59339,                 0.3484,                0.38094,                0.20842,                 3.7479,                 1.3166,                 1.1534,             0.00036731,             0.00036731,             0.00036731,             1.7163e+09,                    342
                     13,                 3.7201,                 1.3339,                 1.1374,                 0.6141,                0.39131,                 0.4181,                0.21623,                 3.7437,                  1.295,                 1.1328,             0.00035523,             0.00035523,             0.00035523,             1.7163e+09,                    370
                     14,                 3.6203,                 1.3006,                 1.1287,                0.63866,                0.38509,                0.43164,                0.23477,                 3.5725,                 1.2333,                  1.103,             0.00034315,             0.00034315,             0.00034315,             1.7163e+09,                    398
                     15,                  3.594,                 1.2906,                  1.116,                0.63421,                0.39811,                0.44567,                0.24337,                 3.5172,                 1.2169,                 1.0979,             0.00033107,             0.00033107,             0.00033107,             1.7163e+09,                    426
                     16,                 3.5366,                 1.2648,                 1.1071,                0.63249,                0.40759,                0.45069,                0.25056,                 3.4048,                 1.1733,                 1.0906,             0.00031899,             0.00031899,             0.00031899,             1.7163e+09,                    455
                     17,                  3.495,                 1.2544,                 1.1036,                0.64154,                0.40398,                0.44651,                0.24891,                 3.4166,                 1.1867,                 1.1015,             0.00030691,             0.00030691,             0.00030691,             1.7163e+09,                    483
                     18,                 3.4205,                 1.2238,                 1.0938,                  0.648,                 0.4178,                 0.4637,                   0.25,                 3.4119,                 1.1553,                 1.0791,             0.00029483,             0.00029483,             0.00029483,             1.7163e+09,                    511
                     19,                 3.4363,                 1.2259,                 1.0881,                0.65403,                0.42767,                0.47729,                0.26634,                 3.3493,                  1.144,                 1.0743,             0.00028275,             0.00028275,             0.00028275,             1.7163e+09,                    539
                     20,                 3.3977,                  1.213,                 1.0845,                  0.654,                0.43045,                0.47022,                0.26856,                 3.2553,                 1.1467,                 1.0678,             0.00027067,             0.00027067,             0.00027067,             1.7163e+09,                    567
                     21,                 3.3348,                  1.193,                 1.0797,                0.66778,                0.41589,                0.46404,                0.26444,                  3.359,                 1.1457,                 1.0822,             0.00025858,             0.00025858,             0.00025858,             1.7163e+09,                    595
                     22,                 3.3428,                 1.1909,                 1.0745,                0.66909,                0.43053,                0.47837,                0.27267,                 3.3071,                 1.1127,                 1.0682,              0.0002465,              0.0002465,              0.0002465,             1.7163e+09,                    624
                     23,                 3.2864,                 1.1716,                 1.0677,                 0.6489,                0.44313,                0.48673,                0.28284,                 3.1785,                 1.1004,                 1.0499,             0.00023442,             0.00023442,             0.00023442,             1.7163e+09,                    652
                     24,                 3.2521,                  1.164,                 1.0656,                 0.6774,                 0.4281,                0.47648,                0.26846,                  3.331,                 1.1295,                 1.0717,             0.00022234,             0.00022234,             0.00022234,             1.7163e+09,                    680
                     25,                 3.2664,                 1.1639,                  1.065,                0.68185,                0.45311,                0.49665,                0.29143,                  3.142,                   1.09,                 1.0473,             0.00021026,             0.00021026,             0.00021026,             1.7163e+09,                    709
                     26,                 3.2406,                 1.1476,                 1.0615,                0.65158,                0.44198,                 0.4889,                0.28232,                 3.1456,                 1.0782,                 1.0497,             0.00019818,             0.00019818,             0.00019818,             1.7163e+09,                    737
                     27,                 3.1742,                 1.1312,                  1.054,                0.70137,                0.44967,                0.51035,                0.29864,                 3.1051,                 1.0716,                 1.0413,              0.0001861,              0.0001861,              0.0001861,             1.7163e+09,                    765
                     28,                 3.1799,                 1.1324,                 1.0542,                0.68334,                0.45143,                0.50539,                 0.2963,                 3.0801,                 1.0563,                 1.0437,             0.00017402,             0.00017402,             0.00017402,             1.7163e+09,                    793
