                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2,             _timestamp,               _runtime
                     11,                 4.5984,                 1.7749,                 1.5762,                 0.6418,                0.21554,                0.21131,                0.09819,                 4.4096,                 1.5712,                 1.5044,             0.00077217,             0.00077217,             0.00077217,             1.7162e+09,                  14148
                     12,                 4.4552,                 1.7255,                 1.5355,                0.65984,                0.22368,                0.22704,                0.10764,                 4.2675,                  1.523,                  1.469,             0.00076676,             0.00076676,             0.00076676,             1.7162e+09,                  14176
                     13,                 4.3422,                 1.6893,                 1.4959,                0.38167,                0.24202,                0.23198,                0.10779,                 4.2724,                 1.5057,                 1.4673,             0.00076134,             0.00076134,             0.00076134,             1.7162e+09,                  14205
                     14,                 4.2659,                 1.6484,                 1.4681,                 0.3623,                0.27777,                0.25208,                0.12217,                  4.072,                 1.4562,                 1.4174,             0.00075592,             0.00075592,             0.00075592,             1.7162e+09,                  14234
                     15,                 4.1813,                 1.6191,                  1.447,                0.36842,                0.29299,                0.26634,                0.12694,                 4.0175,                 1.4567,                 1.3842,              0.0007505,              0.0007505,              0.0007505,             1.7162e+09,                  14262
                     16,                  4.086,                 1.5852,                 1.4246,                0.39481,                0.28673,                0.27172,                0.13281,                 3.9217,                 1.4171,                  1.368,             0.00074508,             0.00074508,             0.00074508,             1.7162e+09,                  14291
                     17,                 4.0003,                 1.5595,                 1.3993,                0.40313,                0.29833,                0.28107,                0.13396,                 3.9449,                 1.4156,                  1.351,             0.00073967,             0.00073967,             0.00073967,             1.7162e+09,                  14319
                     18,                 3.9546,                 1.5352,                 1.3915,                0.43515,                0.31064,                0.29856,                 0.1496,                 3.8118,                 1.3674,                 1.3423,             0.00073425,             0.00073425,             0.00073425,             1.7162e+09,                  14348
                     19,                 3.9193,                 1.5268,                 1.3767,                0.45549,                0.31473,                 0.3074,                0.15388,                 3.7749,                 1.3595,                 1.3227,             0.00072883,             0.00072883,             0.00072883,             1.7162e+09,                  14377
                     20,                 3.8732,                 1.5029,                 1.3598,                0.45759,                0.32002,                0.31218,                0.15689,                 3.7362,                 1.3456,                 1.3167,             0.00072341,             0.00072341,             0.00072341,             1.7162e+09,                  14405
                     21,                 3.8237,                 1.4813,                 1.3462,                0.47359,                0.32655,                0.32358,                0.16514,                 3.6809,                 1.3305,                 1.2996,             0.00071799,             0.00071799,             0.00071799,             1.7162e+09,                  14434
                     22,                  3.784,                 1.4667,                   1.34,                0.50551,                0.32813,                0.33523,                0.17632,                 3.6056,                 1.2902,                 1.3012,             0.00071257,             0.00071257,             0.00071257,             1.7162e+09,                  14462
                     23,                 3.7344,                 1.4503,                 1.3232,                 0.5098,                0.34388,                 0.3478,                0.18172,                 3.5795,                 1.2889,                 1.2813,             0.00070716,             0.00070716,             0.00070716,             1.7162e+09,                  14491
                     24,                 3.6971,                 1.4411,                 1.3116,                0.50559,                0.35398,                0.36154,                0.19177,                 3.5193,                 1.2659,                 1.2709,             0.00070174,             0.00070174,             0.00070174,             1.7162e+09,                  14519
                     25,                 3.6816,                  1.431,                 1.3134,                0.52865,                0.35137,                0.36292,                0.19528,                 3.4842,                 1.2683,                 1.2604,             0.00069632,             0.00069632,             0.00069632,             1.7162e+09,                  14547
                     26,                 3.6463,                 1.4141,                  1.301,                0.51629,                0.35696,                0.36742,                0.19577,                 3.4867,                 1.2566,                 1.2577,              0.0006909,              0.0006909,              0.0006909,             1.7162e+09,                  14576
                     27,                 3.6189,                 1.3958,                 1.2896,                0.55435,                0.35567,                 0.3773,                0.20455,                 3.4537,                 1.2574,                 1.2514,             0.00068548,             0.00068548,             0.00068548,             1.7162e+09,                  14604
                     28,                 3.6156,                 1.3996,                 1.2929,                 0.5237,                0.36448,                 0.3758,                0.19437,                 3.5951,                  1.276,                 1.2459,             0.00068006,             0.00068006,             0.00068006,             1.7162e+09,                  14633
                     29,                 3.5758,                 1.3797,                 1.2771,                 0.5667,                0.36331,                0.39185,                0.21331,                 3.3987,                 1.2316,                 1.2292,             0.00067465,             0.00067465,             0.00067465,             1.7162e+09,                  14661
                     30,                 3.5531,                 1.3757,                 1.2761,                0.54997,                0.37554,                0.39026,                0.21322,                 3.3698,                 1.2241,                 1.2347,             0.00066923,             0.00066923,             0.00066923,             1.7162e+09,                  14689
                     31,                 3.5335,                 1.3691,                 1.2666,                0.56712,                0.37876,                0.40297,                0.22034,                 3.3404,                 1.2133,                 1.2267,             0.00066381,             0.00066381,             0.00066381,             1.7162e+09,                  14718
                     32,                 3.4914,                 1.3507,                 1.2653,                0.56791,                0.38005,                0.40677,                0.22196,                 3.3507,                  1.203,                 1.2229,             0.00065839,             0.00065839,             0.00065839,             1.7162e+09,                  14746
                     33,                 3.5069,                 1.3542,                 1.2632,                0.59147,                0.38378,                0.41567,                0.22745,                 3.3268,                 1.1987,                 1.2195,             0.00065297,             0.00065297,             0.00065297,             1.7162e+09,                  14774
                     34,                 3.4871,                 1.3465,                 1.2563,                0.58365,                0.38045,                0.41319,                0.22812,                 3.3131,                 1.1926,                 1.2169,             0.00064756,             0.00064756,             0.00064756,             1.7162e+09,                  14803
                     35,                 3.4551,                 1.3362,                 1.2539,                0.59316,                0.38641,                0.41742,                 0.2327,                 3.2719,                 1.1824,                 1.2107,             0.00064214,             0.00064214,             0.00064214,             1.7162e+09,                  14831
                     36,                 3.4358,                 1.3239,                 1.2455,                 0.6072,                0.38312,                0.42084,                0.23654,                 3.2375,                 1.1645,                 1.2061,             0.00063672,             0.00063672,             0.00063672,             1.7162e+09,                  14860
                     37,                  3.404,                 1.3163,                 1.2426,                0.59495,                0.39107,                0.42485,                0.23584,                 3.2665,                  1.178,                 1.1987,              0.0006313,              0.0006313,              0.0006313,             1.7162e+09,                  14888
                     38,                 3.4162,                 1.3103,                 1.2364,                0.60022,                0.39481,                0.42754,                0.24189,                 3.2144,                  1.153,                 1.1943,             0.00062588,             0.00062588,             0.00062588,             1.7162e+09,                  14916
                     39,                 3.3969,                 1.3086,                 1.2356,                0.60775,                0.39492,                0.43462,                0.24342,                 3.2239,                 1.1496,                 1.1943,             0.00062046,             0.00062046,             0.00062046,             1.7162e+09,                  14945
                     40,                 3.3761,                 1.2978,                 1.2321,                0.59919,                0.39867,                0.42617,                0.23968,                 3.2235,                 1.1637,                 1.1951,             0.00061505,             0.00061505,             0.00061505,             1.7162e+09,                  14973
                     41,                 3.3839,                 1.2985,                 1.2321,                0.61801,                0.39894,                0.44218,                0.24999,                 3.2016,                 1.1465,                 1.1895,             0.00060963,             0.00060963,             0.00060963,             1.7162e+09,                  15001
                     42,                 3.3435,                 1.2892,                 1.2254,                0.62022,                 0.3982,                0.43578,                0.24446,                 3.2182,                 1.1418,                 1.1893,             0.00060421,             0.00060421,             0.00060421,             1.7162e+09,                  15029
                     43,                 3.3392,                 1.2826,                 1.2253,                 0.5998,                0.40368,                0.43925,                0.24742,                 3.1702,                 1.1375,                 1.1819,             0.00059879,             0.00059879,             0.00059879,             1.7162e+09,                  15058
                     44,                 3.3207,                 1.2747,                 1.2207,                0.61563,                0.40603,                0.44546,                0.25276,                 3.1398,                 1.1355,                 1.1806,             0.00059337,             0.00059337,             0.00059337,             1.7162e+09,                  15086
                     45,                 3.2876,                 1.2639,                 1.2166,                0.62361,                0.39795,                 0.4393,                0.25237,                 3.1286,                 1.1288,                 1.1837,             0.00058796,             0.00058796,             0.00058796,             1.7162e+09,                  15114
                     46,                 3.2751,                 1.2554,                 1.2119,                0.61464,                0.40093,                0.44265,                0.25122,                 3.1435,                 1.1184,                 1.1827,             0.00058254,             0.00058254,             0.00058254,             1.7162e+09,                  15142
                     47,                 3.2818,                 1.2542,                 1.2176,                0.63286,                0.40527,                0.44969,                0.25798,                  3.133,                 1.1188,                 1.1776,             0.00057712,             0.00057712,             0.00057712,             1.7162e+09,                  15171
                     48,                 3.2735,                  1.253,                 1.2097,                0.62143,                0.41186,                0.44776,                0.25639,                 3.1242,                  1.129,                 1.1723,              0.0005717,              0.0005717,              0.0005717,             1.7162e+09,                  15199
                     49,                 3.2515,                 1.2476,                 1.2052,                0.62408,                0.41943,                0.46079,                0.26449,                 3.0804,                 1.1037,                 1.1654,             0.00056628,             0.00056628,             0.00056628,             1.7162e+09,                  15227
                     50,                 3.2555,                  1.247,                 1.2051,                 0.6346,                0.41893,                0.46407,                0.26604,                 3.0947,                 1.1045,                 1.1674,             0.00056086,             0.00056086,             0.00056086,             1.7162e+09,                  15256
                     51,                 3.2557,                 1.2413,                 1.2015,                  0.638,                0.41425,                0.45934,                0.26468,                 3.0895,                 1.1063,                 1.1666,             0.00055545,             0.00055545,             0.00055545,             1.7162e+09,                  15284
                     52,                   3.23,                 1.2377,                 1.2001,                0.64315,                0.41128,                0.45296,                0.26045,                 3.0935,                  1.116,                 1.1677,             0.00055003,             0.00055003,             0.00055003,             1.7162e+09,                  15312
                     53,                 3.2196,                 1.2331,                 1.1983,                 0.6276,                0.42182,                0.46231,                0.26885,                 3.0507,                 1.0916,                 1.1632,             0.00054461,             0.00054461,             0.00054461,             1.7162e+09,                  15340
                     54,                 3.2206,                 1.2353,                 1.1982,                0.63562,                0.42139,                0.46392,                0.26971,                 3.0403,                 1.0894,                  1.162,             0.00053919,             0.00053919,             0.00053919,             1.7162e+09,                  15368
                     55,                 3.2148,                 1.2267,                  1.196,                0.64832,                0.42386,                0.47109,                0.27641,                 3.0121,                  1.079,                 1.1577,             0.00053377,             0.00053377,             0.00053377,             1.7162e+09,                  15397
                     56,                 3.1851,                 1.2167,                 1.1896,                0.65026,                0.42521,                0.47305,                0.27512,                 3.0287,                 1.0821,                  1.155,             0.00052836,             0.00052836,             0.00052836,             1.7162e+09,                  15425
                     57,                  3.183,                 1.2134,                 1.1888,                0.63973,                0.43001,                0.47388,                0.27609,                 3.0092,                 1.0811,                 1.1517,             0.00052294,             0.00052294,             0.00052294,             1.7162e+09,                  15453
                     58,                 3.1778,                  1.212,                 1.1878,                0.65286,                 0.4264,                0.47349,                  0.278,                 2.9978,                 1.0711,                 1.1535,             0.00051752,             0.00051752,             0.00051752,             1.7162e+09,                  15481
                     59,                 3.1715,                  1.209,                 1.1846,                0.65229,                0.42375,                0.47458,                0.27894,                 2.9804,                  1.071,                 1.1523,              0.0005121,              0.0005121,              0.0005121,             1.7162e+09,                  15509
                     60,                 3.1947,                 1.2155,                 1.1884,                0.65364,                0.42933,                0.47677,                0.27988,                 2.9896,                 1.0711,                 1.1518,             0.00050668,             0.00050668,             0.00050668,             1.7162e+09,                  15538
                     61,                 3.1901,                 1.2172,                 1.1876,                0.64779,                0.43499,                0.47854,                 0.2836,                 2.9572,                 1.0605,                 1.1473,             0.00050126,             0.00050126,             0.00050126,             1.7162e+09,                  15566
                     62,                 3.1834,                 1.2139,                 1.1879,                0.65706,                0.43752,                0.48482,                 0.2863,                 2.9592,                 1.0571,                 1.1466,             0.00049585,             0.00049585,             0.00049585,             1.7162e+09,                  15594
                     63,                 3.1635,                 1.2096,                 1.1833,                0.66291,                0.43208,                0.48245,                0.28335,                 2.9846,                 1.0707,                 1.1478,             0.00049043,             0.00049043,             0.00049043,             1.7162e+09,                  15623
                     64,                 3.1357,                 1.1967,                  1.177,                0.64849,                0.43692,                0.48631,                0.28684,                 2.9518,                 1.0561,                 1.1464,             0.00048501,             0.00048501,             0.00048501,             1.7162e+09,                  15650
                     65,                 3.1165,                 1.1892,                 1.1748,                0.65184,                0.43792,                 0.4849,                0.28548,                 2.9538,                 1.0521,                 1.1395,             0.00047959,             0.00047959,             0.00047959,             1.7162e+09,                  15679
                     66,                 3.1094,                 1.1867,                 1.1769,                0.65735,                 0.4394,                0.48878,                 0.2868,                 2.9491,                 1.0484,                 1.1434,             0.00047417,             0.00047417,             0.00047417,             1.7162e+09,                  15707
                     67,                 3.1279,                 1.1952,                 1.1771,                0.65191,                0.43863,                0.48762,                0.28938,                 2.9253,                 1.0479,                 1.1415,             0.00046876,             0.00046876,             0.00046876,             1.7162e+09,                  15735
                     68,                 3.1051,                 1.1838,                 1.1707,                0.67265,                0.43696,                0.49085,                0.29004,                 2.9248,                 1.0457,                 1.1377,             0.00046334,             0.00046334,             0.00046334,             1.7162e+09,                  15763
                     69,                 3.0891,                 1.1769,                 1.1691,                0.66287,                0.43632,                0.48722,                0.28848,                 2.9338,                 1.0488,                 1.1387,             0.00045792,             0.00045792,             0.00045792,             1.7162e+09,                  15791
                     70,                 3.1265,                 1.1839,                 1.1718,                0.64913,                0.44537,                0.49171,                0.29254,                 2.9191,                  1.039,                 1.1363,              0.0004525,              0.0004525,              0.0004525,             1.7162e+09,                  15820
                     71,                 3.0816,                 1.1788,                 1.1663,                0.66457,                0.44252,                0.49362,                0.29331,                 2.9069,                 1.0347,                  1.134,             0.00044708,             0.00044708,             0.00044708,             1.7162e+09,                  15848
                     72,                  3.081,                  1.172,                 1.1674,                0.65545,                0.44556,                 0.4919,                0.29249,                 2.9177,                 1.0424,                 1.1363,             0.00044166,             0.00044166,             0.00044166,             1.7162e+09,                  15876
                     73,                 3.0722,                 1.1709,                  1.165,                0.67143,                0.43982,                0.49436,                0.29658,                 2.8985,                 1.0294,                 1.1348,             0.00043625,             0.00043625,             0.00043625,             1.7162e+09,                  15904
                     74,                 3.0692,                 1.1711,                  1.168,                 0.6624,                0.44418,                0.49468,                0.29673,                 2.8851,                 1.0309,                 1.1291,             0.00043083,             0.00043083,             0.00043083,             1.7162e+09,                  15932
                     75,                 3.0602,                 1.1624,                 1.1624,                0.66671,                0.45318,                0.50134,                0.29912,                 2.8831,                 1.0253,                 1.1296,             0.00042541,             0.00042541,             0.00042541,             1.7162e+09,                  15961
                     76,                 3.0467,                  1.151,                 1.1556,                0.66644,                0.45194,                0.50142,                0.29991,                 2.8769,                 1.0227,                 1.1282,             0.00041999,             0.00041999,             0.00041999,             1.7162e+09,                  15989
                     77,                 3.0401,                 1.1551,                 1.1575,                0.67282,                0.44975,                0.50298,                0.29879,                 2.8924,                 1.0229,                 1.1285,             0.00041457,             0.00041457,             0.00041457,             1.7162e+09,                  16017
                     78,                 3.0356,                 1.1516,                 1.1573,                0.67788,                0.44642,                0.50148,                0.29993,                 2.8808,                 1.0304,                 1.1293,             0.00040916,             0.00040916,             0.00040916,             1.7162e+09,                  16045
                     79,                 3.0486,                 1.1581,                 1.1598,                0.67118,                0.44574,                0.49917,                 0.3003,                  2.871,                 1.0244,                 1.1296,             0.00040374,             0.00040374,             0.00040374,             1.7162e+09,                  16073
                     80,                 3.0416,                 1.1531,                 1.1571,                0.66466,                0.45035,                0.50126,                0.29985,                 2.8838,                 1.0228,                 1.1243,             0.00039832,             0.00039832,             0.00039832,             1.7162e+09,                  16101
                     81,                 3.0494,                 1.1604,                 1.1606,                0.66884,                 0.4515,                0.50391,                0.30438,                 2.8511,                 1.0135,                 1.1241,              0.0003929,              0.0003929,              0.0003929,             1.7162e+09,                  16129
                     82,                 3.0415,                 1.1522,                 1.1533,                0.66778,                0.45573,                0.50339,                0.30326,                 2.8513,                  1.015,                 1.1243,             0.00038748,             0.00038748,             0.00038748,             1.7162e+09,                  16157
                     83,                 3.0317,                 1.1499,                 1.1586,                0.66546,                0.45645,                0.50533,                0.30427,                 2.8421,                  1.013,                 1.1219,             0.00038206,             0.00038206,             0.00038206,             1.7162e+09,                  16185
                     84,                 3.0352,                 1.1455,                 1.1555,                0.67237,                0.45189,                0.50736,                0.30497,                 2.8496,                 1.0129,                 1.1233,             0.00037665,             0.00037665,             0.00037665,             1.7162e+09,                  16213
                     85,                 3.0347,                 1.1544,                 1.1608,                0.67571,                0.45268,                0.50676,                 0.3054,                 2.8444,                 1.0123,                 1.1219,             0.00037123,             0.00037123,             0.00037123,             1.7162e+09,                  16241
                     86,                 3.0299,                 1.1524,                 1.1511,                0.67802,                 0.4502,                0.50425,                0.30287,                  2.855,                 1.0153,                 1.1211,             0.00036581,             0.00036581,             0.00036581,             1.7162e+09,                  16270
                     87,                 3.0273,                  1.148,                 1.1515,                0.67709,                  0.455,                0.50944,                0.30724,                 2.8304,                 1.0089,                 1.1177,             0.00036039,             0.00036039,             0.00036039,             1.7162e+09,                  16297
                     88,                 3.0104,                 1.1388,                 1.1472,                0.68738,                0.45518,                0.51067,                0.30713,                 2.8378,                 1.0073,                  1.117,             0.00035497,             0.00035497,             0.00035497,             1.7162e+09,                  16326
                     89,                 3.0073,                 1.1396,                  1.148,                0.66941,                0.46103,                0.51248,                 0.3101,                 2.8162,                 1.0013,                 1.1155,             0.00034956,             0.00034956,             0.00034956,             1.7162e+09,                  16354
                     90,                 2.9928,                 1.1351,                 1.1494,                0.67632,                0.46315,                0.51319,                0.30975,                 2.8189,                  1.001,                  1.117,             0.00034414,             0.00034414,             0.00034414,             1.7162e+09,                  16382
                     91,                 3.0013,                 1.1337,                 1.1481,                0.67038,                0.46362,                0.51342,                0.30918,                 2.8184,                 1.0027,                 1.1161,             0.00033872,             0.00033872,             0.00033872,             1.7162e+09,                  16410
                     92,                 2.9878,                 1.1323,                 1.1416,                0.68039,                0.46025,                0.51565,                0.31232,                 2.8181,                0.99895,                  1.115,              0.0003333,              0.0003333,              0.0003333,             1.7162e+09,                  16438
                     93,                 3.0041,                 1.1369,                  1.143,                 0.6779,                0.46113,                0.51323,                0.30935,                 2.8276,                 1.0033,                 1.1135,             0.00032788,             0.00032788,             0.00032788,             1.7162e+09,                  16466
                     94,                 2.9923,                 1.1308,                 1.1498,                0.67112,                0.46379,                0.51274,                0.31047,                 2.8078,                      1,                 1.1146,             0.00032246,             0.00032246,             0.00032246,             1.7162e+09,                  16494
                     95,                  2.984,                 1.1249,                 1.1454,                0.68868,                0.46128,                0.51595,                0.31277,                 2.8012,                0.99145,                 1.1123,             0.00031705,             0.00031705,             0.00031705,             1.7162e+09,                  16522
                     96,                 2.9775,                 1.1228,                 1.1408,                0.67662,                0.46525,                0.51499,                0.31215,                 2.7994,                0.99456,                 1.1111,             0.00031163,             0.00031163,             0.00031163,             1.7162e+09,                  16550
                     97,                 2.9969,                 1.1371,                 1.1466,                0.69092,                0.46217,                0.51837,                0.31403,                 2.7947,                0.98979,                 1.1103,             0.00030621,             0.00030621,             0.00030621,             1.7162e+09,                  16578
                     98,                 2.9801,                 1.1196,                  1.138,                0.68488,                0.46301,                0.51842,                 0.3132,                  2.794,                0.99047,                 1.1103,             0.00030079,             0.00030079,             0.00030079,             1.7162e+09,                  16606
                     99,                 2.9557,                 1.1194,                 1.1407,                0.68314,                0.46407,                0.51731,                0.31354,                 2.8029,                0.99233,                  1.111,             0.00029537,             0.00029537,             0.00029537,             1.7162e+09,                  16634
                    100,                 2.9523,                 1.1186,                 1.1399,                0.68574,                0.46415,                 0.5163,                0.31401,                 2.7902,                0.99255,                 1.1111,             0.00028996,             0.00028996,             0.00028996,             1.7162e+09,                  16662
                    101,                 2.9793,                 1.1291,                 1.1436,                0.68987,                0.46524,                 0.5206,                0.31606,                 2.7858,                0.98772,                 1.1095,             0.00028454,             0.00028454,             0.00028454,             1.7162e+09,                  16690
                    102,                 2.9572,                 1.1155,                 1.1384,                0.68153,                0.46856,                 0.5208,                0.31609,                 2.7827,                0.98552,                 1.1092,             0.00027912,             0.00027912,             0.00027912,             1.7162e+09,                  16718
                    103,                 2.9658,                 1.1176,                 1.1393,                0.68267,                0.47203,                0.52206,                 0.3179,                 2.7762,                0.98213,                 1.1088,              0.0002737,              0.0002737,              0.0002737,             1.7162e+09,                  16746
                    104,                 2.9531,                 1.1105,                 1.1398,                0.68076,                0.47188,                0.52196,                0.31785,                 2.7709,                0.98485,                 1.1068,             0.00026828,             0.00026828,             0.00026828,             1.7162e+09,                  16774
                    105,                 2.9516,                 1.1142,                 1.1415,                0.68095,                0.46969,                0.52077,                0.31656,                 2.7727,                0.98348,                 1.1075,             0.00026286,             0.00026286,             0.00026286,             1.7162e+09,                  16802
                    106,                   2.96,                 1.1156,                 1.1418,                0.69061,                0.46835,                0.52216,                0.31718,                 2.7732,                0.98523,                 1.1066,             0.00025745,             0.00025745,             0.00025745,             1.7162e+09,                  16830
                    107,                 2.9437,                 1.1078,                 1.1341,                0.69029,                0.46889,                0.52361,                0.31864,                 2.7699,                0.98368,                 1.1065,             0.00025203,             0.00025203,             0.00025203,             1.7162e+09,                  16858
                    108,                 2.9515,                 1.1142,                 1.1426,                0.68387,                0.47027,                0.51999,                0.31655,                 2.7742,                0.98467,                 1.1063,             0.00024661,             0.00024661,             0.00024661,             1.7162e+09,                  16887
                    109,                 2.9425,                 1.1083,                 1.1364,                0.69568,                0.46889,                0.52332,                0.31889,                 2.7636,                0.97988,                 1.1053,             0.00024119,             0.00024119,             0.00024119,             1.7162e+09,                  16915
                    110,                  2.939,                 1.1111,                 1.1345,                0.69468,                0.47092,                0.52581,                0.32038,                 2.7625,                0.97917,                 1.1057,             0.00023577,             0.00023577,             0.00023577,             1.7162e+09,                  16943
                    111,                 2.9387,                 1.1074,                 1.1361,                0.68914,                0.47196,                0.52462,                0.32019,                 2.7653,                0.97848,                 1.1053,             0.00023036,             0.00023036,             0.00023036,             1.7162e+09,                  16971
                    112,                   2.92,                 1.1005,                 1.1319,                0.69429,                 0.4708,                0.52575,                0.32072,                 2.7627,                0.98025,                 1.1042,             0.00022494,             0.00022494,             0.00022494,             1.7162e+09,                  16999
                    113,                 2.9249,                 1.0991,                 1.1352,                0.69832,                0.47005,                0.52624,                0.32049,                 2.7635,                 0.9764,                 1.1035,             0.00021952,             0.00021952,             0.00021952,             1.7162e+09,                  17027
                    114,                 2.9196,                 1.1037,                 1.1347,                0.70345,                0.46882,                0.52631,                0.32145,                 2.7543,                0.97544,                 1.1036,              0.0002141,              0.0002141,              0.0002141,             1.7162e+09,                  17055
                    115,                 2.9338,                 1.1101,                 1.1356,                0.69378,                0.47257,                0.52574,                  0.321,                 2.7569,                0.97645,                 1.1027,             0.00020868,             0.00020868,             0.00020868,             1.7162e+09,                  17083
                    116,                 2.9116,                 1.0921,                 1.1304,                0.68844,                0.47388,                0.52595,                0.32152,                 2.7525,                0.97471,                 1.1026,             0.00020326,             0.00020326,             0.00020326,             1.7162e+09,                  17111
                    117,                 2.9277,                 1.1033,                 1.1311,                0.70409,                0.46871,                0.52824,                0.32263,                 2.7469,                0.97378,                 1.1013,             0.00019785,             0.00019785,             0.00019785,             1.7162e+09,                  17139
                    118,                 2.9267,                 1.0994,                 1.1328,                0.70203,                0.47214,                0.52769,                0.32133,                 2.7495,                0.97638,                  1.102,             0.00019243,             0.00019243,             0.00019243,             1.7162e+09,                  17167
                    119,                 2.9262,                 1.1033,                 1.1319,                0.70376,                0.47146,                0.52846,                0.32248,                 2.7502,                0.97313,                 1.1013,             0.00018701,             0.00018701,             0.00018701,             1.7162e+09,                  17195
                    120,                 2.9084,                 1.0967,                  1.132,                0.70165,                0.47144,                0.52821,                0.32315,                 2.7509,                0.97252,                 1.1016,             0.00018159,             0.00018159,             0.00018159,             1.7162e+09,                  17223
                    121,                 2.9019,                 1.0901,                  1.129,                0.70023,                0.47345,                 0.5288,                0.32357,                 2.7453,                0.97156,                 1.1014,             0.00017617,             0.00017617,             0.00017617,             1.7162e+09,                  17251
                    122,                 2.9152,                 1.0931,                   1.13,                0.70596,                0.47329,                0.52811,                0.32348,                 2.7403,                 0.9709,                 1.1005,             0.00017076,             0.00017076,             0.00017076,             1.7162e+09,                  17279
                    123,                 2.8983,                 1.0948,                 1.1275,                0.69695,                  0.473,                0.52834,                0.32413,                 2.7369,                0.97148,                 1.0998,             0.00016534,             0.00016534,             0.00016534,             1.7162e+09,                  17307
                    124,                 2.9076,                  1.095,                 1.1302,                0.70507,                0.47267,                0.52973,                0.32466,                 2.7373,                0.97008,                 1.1003,             0.00015992,             0.00015992,             0.00015992,             1.7162e+09,                  17335
                    125,                 2.9129,                 1.0949,                 1.1334,                0.70273,                0.47168,                0.52906,                0.32406,                 2.7388,                  0.969,                 1.1003,              0.0001545,              0.0001545,              0.0001545,             1.7162e+09,                  17363
                    126,                 2.9034,                 1.0975,                 1.1247,                0.69755,                0.47551,                0.53064,                0.32466,                 2.7356,                0.96626,                 1.0989,             0.00014908,             0.00014908,             0.00014908,             1.7162e+09,                  17391
                    127,                 2.8823,                 1.0828,                 1.1243,                 0.7005,                0.47481,                0.52982,                0.32535,                 2.7334,                0.96749,                 1.0992,             0.00014366,             0.00014366,             0.00014366,             1.7162e+09,                  17419
                    128,                 2.8956,                 1.0903,                 1.1289,                0.69792,                0.47551,                0.53069,                  0.325,                 2.7365,                0.96798,                 1.0986,             0.00013825,             0.00013825,             0.00013825,             1.7162e+09,                  17447
                    129,                 2.8929,                 1.0913,                 1.1256,                0.70135,                0.47326,                0.52979,                0.32469,                 2.7363,                0.96774,                 1.0996,             0.00013283,             0.00013283,             0.00013283,             1.7162e+09,                  17475
                    130,                 2.8971,                 1.0849,                 1.1225,                 0.7046,                0.47311,                0.52972,                0.32487,                 2.7323,                0.96593,                 1.0986,             0.00012741,             0.00012741,             0.00012741,             1.7162e+09,                  17503
                    131,                 2.9075,                 1.0949,                 1.1262,                0.70309,                 0.4743,                0.53069,                0.32562,                 2.7303,                0.96511,                 1.0981,             0.00012199,             0.00012199,             0.00012199,             1.7162e+09,                  17531
