                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2,             _timestamp,               _runtime
                     36,                 2.5573,                 1.9179,                 1.7392,                0.26628,                0.20079,                0.15539,                0.06094,                  2.649,                   1.76,                 1.6641,             0.00024158,             0.00024158,             0.00024158,             1.7158e+09,                    617
                     37,                 2.5728,                 1.9461,                  1.739,                0.28088,                0.19739,                0.15694,                0.06267,                 2.5899,                 1.7517,                 1.6349,             0.00024134,             0.00024134,             0.00024134,             1.7158e+09,                    635
                     38,                 2.5404,                 1.9208,                 1.7221,                0.27795,                0.19899,                0.15632,                0.06203,                 2.6233,                 1.8094,                 1.6319,             0.00024109,             0.00024109,             0.00024109,             1.7158e+09,                    652
                     39,                 2.5485,                  1.893,                 1.7084,                0.33147,                0.19527,                0.16744,                0.06606,                 2.5817,                   1.71,                 1.6262,             0.00024084,             0.00024084,             0.00024084,             1.7158e+09,                    671
                     40,                  2.453,                 1.8917,                 1.6565,                0.30721,                0.20577,                0.16925,                0.06725,                 2.5726,                 1.7163,                 1.6179,             0.00024059,             0.00024059,             0.00024059,             1.7158e+09,                    688
                     41,                 2.5356,                 1.8998,                 1.7008,                0.29973,                0.20583,                0.17361,                0.07057,                 2.5447,                 1.7214,                 1.5958,             0.00024035,             0.00024035,             0.00024035,             1.7158e+09,                    706
                     42,                 2.4895,                 1.8254,                 1.6469,                0.36365,                0.20422,                0.17879,                0.07021,                 2.5475,                   1.69,                 1.6051,              0.0002401,              0.0002401,              0.0002401,             1.7158e+09,                    724
                     43,                 2.4755,                 1.8486,                 1.6421,                0.27858,                 0.1941,                 0.1819,                0.07396,                 2.5038,                 1.6709,                 1.5866,             0.00023985,             0.00023985,             0.00023985,             1.7158e+09,                    742
                     44,                 2.4566,                 1.8294,                 1.6309,                0.29647,                0.22366,                0.18428,                 0.0745,                 2.5151,                  1.663,                 1.5772,              0.0002396,              0.0002396,              0.0002396,             1.7158e+09,                    759
                     45,                 2.4099,                 1.8098,                  1.645,                0.30792,                0.21624,                0.18166,                0.07139,                 2.5375,                 1.7044,                 1.5839,             0.00023936,             0.00023936,             0.00023936,             1.7158e+09,                    777
                     46,                 2.4116,                 1.8319,                 1.6581,                0.41169,                0.20774,                0.19353,                0.07936,                 2.4698,                 1.6424,                 1.5508,             0.00023911,             0.00023911,             0.00023911,             1.7158e+09,                    794
                     47,                 2.4113,                 1.7853,                 1.5874,                0.31107,                0.23633,                0.19728,                0.08114,                 2.4483,                 1.6283,                 1.5463,             0.00023886,             0.00023886,             0.00023886,             1.7158e+09,                    812
                     48,                 2.3647,                 1.8026,                 1.6115,                0.31667,                  0.236,                0.20002,                0.08141,                 2.4495,                  1.637,                 1.5439,             0.00023861,             0.00023861,             0.00023861,             1.7158e+09,                    830
                     49,                 2.3885,                 1.8071,                 1.6062,                0.31932,                0.24036,                0.20409,                0.08305,                 2.4446,                 1.6072,                 1.5437,             0.00023837,             0.00023837,             0.00023837,             1.7158e+09,                    848
                     50,                  2.355,                 1.8349,                 1.5977,                 0.3235,                0.24098,                0.20751,                0.08463,                 2.4254,                 1.6091,                 1.5275,             0.00023812,             0.00023812,             0.00023812,             1.7158e+09,                    865
                     51,                 2.3262,                 1.7217,                 1.5514,                0.38805,                0.22753,                0.21223,                0.08975,                 2.3742,                 1.5906,                 1.5132,             0.00023787,             0.00023787,             0.00023787,             1.7158e+09,                    883
                     52,                 2.3609,                 1.7677,                 1.5663,                0.32675,                0.23439,                0.20248,                0.08322,                 2.4239,                 1.6546,                 1.5186,             0.00023763,             0.00023763,             0.00023763,             1.7158e+09,                    901
                     53,                 2.3265,                 1.7436,                 1.5644,                0.33362,                0.25435,                0.21887,                0.09241,                 2.3549,                 1.5765,                 1.4998,             0.00023738,             0.00023738,             0.00023738,             1.7158e+09,                    918
                     54,                  2.283,                 1.7428,                 1.5554,                0.33847,                0.25049,                0.21808,                0.08838,                 2.4035,                 1.5895,                 1.5115,             0.00023713,             0.00023713,             0.00023713,             1.7158e+09,                    936
                     55,                 2.2984,                 1.7088,                 1.5455,                0.38751,                 0.2432,                0.22254,                0.09093,                 2.3817,                 1.5727,                  1.498,             0.00023688,             0.00023688,             0.00023688,             1.7158e+09,                    953
                     56,                 2.2799,                 1.7092,                 1.5303,                0.33813,                0.25971,                0.22299,                0.09128,                 2.3779,                 1.5858,                 1.4971,             0.00023663,             0.00023663,             0.00023663,             1.7158e+09,                    971
                     57,                 2.2844,                 1.7428,                 1.5752,                0.34644,                 0.2624,                0.23073,                0.09757,                 2.3234,                 1.5513,                 1.4793,             0.00023639,             0.00023639,             0.00023639,             1.7158e+09,                    988
                     58,                 2.2549,                  1.696,                 1.5175,                0.34298,                0.26622,                0.23028,                0.09671,                 2.3372,                 1.5563,                 1.4786,             0.00023614,             0.00023614,             0.00023614,             1.7158e+09,                   1006
                     59,                 2.2995,                 1.7281,                  1.559,                0.34074,                0.27091,                0.23746,                0.10321,                 2.2809,                 1.5392,                 1.4565,             0.00023589,             0.00023589,             0.00023589,             1.7158e+09,                   1023
                     60,                 2.2651,                 1.6953,                 1.5213,                0.34831,                0.26726,                 0.2369,                0.10057,                 2.3072,                 1.5472,                 1.4624,             0.00023565,             0.00023565,             0.00023565,             1.7158e+09,                   1041
                     61,                 2.2483,                 1.6977,                 1.5305,                0.36464,                0.27335,                 0.2463,                 0.1071,                 2.2454,                 1.5237,                 1.4432,              0.0002354,              0.0002354,              0.0002354,             1.7158e+09,                   1058
                     62,                 2.2452,                 1.6743,                 1.5156,                 0.3555,                0.28099,                0.24815,                0.10731,                 2.2523,                 1.5271,                 1.4387,             0.00023515,             0.00023515,             0.00023515,             1.7158e+09,                   1076
                     63,                 2.2146,                 1.6759,                  1.497,                0.35378,                0.27837,                0.24769,                0.10771,                 2.2636,                 1.5144,                 1.4413,              0.0002349,              0.0002349,              0.0002349,             1.7158e+09,                   1094
                     64,                 2.2325,                 1.6718,                 1.4979,                0.35655,                 0.2854,                0.25394,                0.10977,                 2.2472,                 1.5025,                 1.4385,             0.00023465,             0.00023465,             0.00023465,             1.7158e+09,                   1111
                     65,                   2.25,                 1.7216,                 1.5257,                0.36618,                0.27438,                0.24745,                 0.1042,                 2.2899,                 1.5233,                 1.4405,             0.00023441,             0.00023441,             0.00023441,             1.7158e+09,                   1129
                     66,                 2.2076,                 1.7042,                 1.5374,                0.37406,                0.27629,                 0.2522,                0.10929,                 2.2498,                 1.5246,                 1.4266,             0.00023416,             0.00023416,             0.00023416,             1.7158e+09,                   1146
                     67,                 2.2175,                 1.6577,                 1.4679,                0.36609,                0.27654,                0.24953,                0.10711,                 2.2638,                 1.5213,                 1.4317,             0.00023391,             0.00023391,             0.00023391,             1.7158e+09,                   1164
                     68,                  2.185,                 1.6645,                 1.4648,                0.38232,                 0.2874,                0.26491,                0.11768,                 2.1976,                 1.4818,                 1.4149,             0.00023366,             0.00023366,             0.00023366,             1.7158e+09,                   1181
                     69,                 2.1865,                 1.6521,                 1.4866,                0.38477,                0.28173,                0.26173,                0.11322,                 2.2349,                 1.4999,                 1.4241,             0.00023342,             0.00023342,             0.00023342,             1.7158e+09,                   1199
                     70,                 2.2069,                 1.6441,                 1.4865,                0.38985,                0.27893,                0.25941,                0.11426,                 2.2165,                 1.5106,                 1.4192,             0.00023317,             0.00023317,             0.00023317,             1.7158e+09,                   1216
                     71,                 2.1821,                 1.6234,                 1.4759,                0.38224,                0.28065,                0.25942,                0.11553,                 2.2052,                 1.4951,                 1.4062,             0.00023292,             0.00023292,             0.00023292,             1.7158e+09,                   1234
                     72,                 2.1488,                 1.6182,                   1.47,                0.39173,                0.29093,                0.27023,                0.11686,                 2.2193,                 1.4794,                 1.4123,             0.00023268,             0.00023268,             0.00023268,             1.7158e+09,                   1251
                     73,                 2.2006,                 1.6308,                 1.4569,                0.40687,                0.29193,                0.27524,                0.12131,                 2.1827,                 1.4646,                 1.4015,             0.00023243,             0.00023243,             0.00023243,             1.7158e+09,                   1269
                     74,                 2.1129,                  1.629,                 1.4584,                0.39803,                0.29424,                0.27577,                0.12306,                  2.178,                  1.462,                 1.3951,             0.00023218,             0.00023218,             0.00023218,             1.7158e+09,                   1286
                     75,                 2.1381,                  1.585,                 1.4486,                0.38683,                0.25582,                0.24454,                 0.1061,                 2.2485,                  1.526,                  1.426,             0.00023193,             0.00023193,             0.00023193,             1.7158e+09,                   1304
                     76,                 2.1522,                 1.6247,                 1.4481,                0.40892,                0.29692,                  0.279,                0.12372,                 2.1741,                 1.4593,                 1.3925,             0.00023169,             0.00023169,             0.00023169,             1.7158e+09,                   1321
                     77,                 2.1356,                 1.6198,                 1.4522,                0.41212,                0.29687,                0.28046,                0.12542,                 2.1675,                 1.4545,                 1.3892,             0.00023144,             0.00023144,             0.00023144,             1.7158e+09,                   1339
                     78,                 2.1259,                 1.5821,                 1.4398,                0.42293,                0.30206,                0.28558,                0.12533,                 2.1814,                  1.452,                 1.3937,             0.00023119,             0.00023119,             0.00023119,             1.7158e+09,                   1356
                     79,                 2.1148,                 1.5875,                 1.4552,                0.42082,                0.30319,                0.28633,                0.12697,                  2.176,                  1.441,                 1.3946,             0.00023094,             0.00023094,             0.00023094,             1.7158e+09,                   1373
                     80,                 2.1364,                 1.6151,                 1.4429,                0.41832,                0.29504,                0.28232,                0.12568,                 2.1679,                 1.4501,                 1.3862,              0.0002307,              0.0002307,              0.0002307,             1.7158e+09,                   1391
                     81,                 2.0786,                 1.5831,                  1.423,                0.40752,                0.28917,                0.27743,                0.12164,                 2.1885,                 1.4566,                  1.387,             0.00023045,             0.00023045,             0.00023045,             1.7158e+09,                   1408
                     82,                 2.1194,                 1.5792,                 1.4404,                0.41001,                0.29559,                0.27963,                0.12574,                 2.1488,                 1.4485,                 1.3779,              0.0002302,              0.0002302,              0.0002302,             1.7158e+09,                   1426
                     83,                 2.1021,                  1.571,                 1.4194,                0.41315,                0.30591,                0.28871,                0.12854,                  2.154,                 1.4423,                 1.3827,             0.00022995,             0.00022995,             0.00022995,             1.7158e+09,                   1443
                     84,                 2.0694,                 1.5713,                 1.4299,                0.43989,                0.30274,                0.29365,                0.13177,                 2.1359,                 1.4395,                 1.3736,             0.00022971,             0.00022971,             0.00022971,             1.7158e+09,                   1461
                     85,                 2.0621,                 1.5503,                 1.4418,                0.44379,                0.30697,                0.29996,                0.13554,                 2.1253,                 1.4258,                 1.3703,             0.00022946,             0.00022946,             0.00022946,             1.7158e+09,                   1478
                     86,                 2.0711,                 1.5373,                 1.4052,                0.43075,                0.30361,                 0.2932,                0.13138,                 2.1419,                 1.4282,                 1.3703,             0.00022921,             0.00022921,             0.00022921,             1.7158e+09,                   1496
                     87,                 2.0904,                  1.563,                  1.425,                0.44359,                0.30653,                0.29811,                0.13458,                  2.132,                 1.4238,                 1.3686,             0.00022896,             0.00022896,             0.00022896,             1.7158e+09,                   1513
                     88,                 2.0572,                 1.5579,                 1.4198,                0.43251,                0.29638,                0.28815,                0.13372,                 2.0981,                 1.4314,                 1.3562,             0.00022871,             0.00022871,             0.00022871,             1.7158e+09,                   1531
                     89,                 2.0963,                 1.5692,                 1.4098,                0.46449,                0.30596,                0.30682,                0.13688,                  2.136,                 1.4134,                 1.3646,             0.00022847,             0.00022847,             0.00022847,             1.7158e+09,                   1548
                     90,                 2.0568,                 1.5562,                  1.421,                0.46155,                0.30874,                0.30835,                0.14167,                 2.0975,                 1.4029,                 1.3579,             0.00022822,             0.00022822,             0.00022822,             1.7158e+09,                   1565
                     91,                 2.0808,                 1.5636,                 1.4235,                0.44924,                0.31004,                0.30388,                0.13699,                 2.1225,                 1.4043,                 1.3632,             0.00022797,             0.00022797,             0.00022797,             1.7158e+09,                   1583
                     92,                 2.0547,                 1.5334,                 1.4061,                0.46123,                0.31336,                0.31104,                0.14252,                 2.0978,                 1.3966,                 1.3526,             0.00022773,             0.00022773,             0.00022773,             1.7158e+09,                   1600
                     93,                 2.1185,                 1.5854,                 1.4279,                0.45812,                0.31094,                0.30703,                0.13814,                  2.109,                 1.4025,                  1.354,             0.00022748,             0.00022748,             0.00022748,             1.7158e+09,                   1618
                     94,                 2.0532,                 1.5354,                 1.3948,                0.46242,                 0.3099,                0.30849,                0.13814,                 2.1183,                 1.4188,                 1.3578,             0.00022723,             0.00022723,             0.00022723,             1.7158e+09,                   1635
                     95,                 2.0564,                 1.5826,                 1.4251,                0.45659,                0.30785,                 0.3043,                0.13592,                 2.1301,                 1.4114,                 1.3614,             0.00022698,             0.00022698,             0.00022698,             1.7158e+09,                   1652
                     96,                 2.0405,                 1.5696,                 1.3921,                0.46003,                0.31401,                0.31084,                0.14188,                 2.1008,                 1.3997,                 1.3506,             0.00022674,             0.00022674,             0.00022674,             1.7158e+09,                   1670
                     97,                 2.0573,                 1.5283,                 1.3932,                0.46613,                0.31374,                0.31265,                0.14173,                 2.0928,                 1.4071,                 1.3466,             0.00022649,             0.00022649,             0.00022649,             1.7158e+09,                   1687
                     98,                 2.0093,                 1.5355,                 1.3868,                0.48217,                0.31949,                 0.3221,                0.14574,                 2.0887,                 1.3929,                 1.3442,             0.00022624,             0.00022624,             0.00022624,             1.7158e+09,                   1704
                     99,                  2.071,                 1.5559,                 1.3985,                0.45792,                 0.3097,                0.30905,                0.14149,                 2.0847,                 1.4013,                 1.3398,             0.00022599,             0.00022599,             0.00022599,             1.7158e+09,                   1722
                    100,                 2.0264,                 1.5112,                 1.3785,                0.47363,                 0.3252,                0.32499,                0.14914,                 2.0726,                 1.3821,                  1.338,             0.00022575,             0.00022575,             0.00022575,             1.7158e+09,                   1739
                    101,                 2.0837,                 1.5905,                 1.4417,                0.45342,                0.32389,                0.31423,                0.14545,                 2.0629,                 1.3913,                 1.3348,              0.0002255,              0.0002255,              0.0002255,             1.7158e+09,                   1757
                    102,                 2.0457,                  1.525,                 1.4073,                0.46782,                0.31948,                 0.3155,                0.14717,                 2.0531,                 1.3821,                 1.3354,             0.00022525,             0.00022525,             0.00022525,             1.7158e+09,                   1774
                    103,                 2.0083,                 1.5099,                 1.3737,                0.46687,                0.33055,                0.32714,                0.14966,                 2.0644,                 1.3713,                 1.3311,               0.000225,               0.000225,               0.000225,             1.7158e+09,                   1792
                    104,                 1.9925,                 1.5023,                 1.3783,                0.46491,                0.32776,                0.32168,                0.14599,                 2.0875,                 1.3883,                 1.3371,             0.00022476,             0.00022476,             0.00022476,             1.7158e+09,                   1810
                    105,                 2.0507,                 1.5209,                 1.4024,                0.47833,                0.32496,                0.32583,                 0.1499,                 2.0614,                 1.3698,                 1.3336,             0.00022451,             0.00022451,             0.00022451,             1.7158e+09,                   1827
                    106,                 2.0183,                 1.4901,                 1.3662,                 0.4751,                0.32835,                0.32808,                 0.1486,                 2.0942,                 1.3733,                 1.3341,             0.00022426,             0.00022426,             0.00022426,             1.7158e+09,                   1844
                    107,                 2.0111,                 1.5144,                 1.3716,                0.47342,                0.32411,                0.32613,                0.14762,                 2.0796,                 1.3768,                 1.3319,             0.00022401,             0.00022401,             0.00022401,             1.7158e+09,                   1861
                    108,                 1.9774,                 1.4891,                 1.3756,                0.47924,                0.33486,                 0.3356,                0.15506,                 2.0394,                 1.3591,                 1.3228,             0.00022376,             0.00022376,             0.00022376,             1.7158e+09,                   1879
                    109,                 1.9587,                 1.4624,                 1.3599,                0.48683,                0.33538,                0.33764,                 0.1563,                 2.0455,                  1.358,                 1.3206,             0.00022352,             0.00022352,             0.00022352,             1.7158e+09,                   1896
                    110,                 1.9841,                 1.4782,                 1.3645,                0.49168,                0.32823,                0.33116,                0.15152,                 2.0606,                 1.3742,                 1.3225,             0.00022327,             0.00022327,             0.00022327,             1.7158e+09,                   1913
                    111,                 1.9851,                 1.4792,                 1.3625,                0.49596,                0.33492,                0.34211,                0.16194,                 2.0035,                  1.345,                 1.3121,             0.00022302,             0.00022302,             0.00022302,             1.7158e+09,                   1931
                    112,                 1.9922,                 1.4922,                 1.3578,                0.48904,                0.32918,                0.33264,                0.15364,                 2.0433,                 1.3658,                 1.3185,             0.00022278,             0.00022278,             0.00022278,             1.7158e+09,                   1948
                    113,                 1.9714,                 1.4671,                 1.3736,                0.50945,                0.32653,                0.33657,                0.15289,                 2.0581,                 1.3612,                 1.3239,             0.00022253,             0.00022253,             0.00022253,             1.7158e+09,                   1966
                    114,                 1.9395,                 1.4583,                 1.3362,                0.51282,                0.33323,                0.34239,                0.16198,                 1.9986,                 1.3462,                 1.3093,             0.00022228,             0.00022228,             0.00022228,             1.7158e+09,                   1983
                    115,                 1.9821,                 1.4909,                 1.3684,                0.50714,                0.33143,                0.33859,                0.15709,                 2.0262,                 1.3514,                 1.3139,             0.00022203,             0.00022203,             0.00022203,             1.7158e+09,                   2000
                    116,                 1.9423,                 1.4738,                 1.3462,                0.49271,                0.33011,                0.33306,                0.14991,                 2.0732,                 1.3659,                 1.3235,             0.00022179,             0.00022179,             0.00022179,             1.7158e+09,                   2018
                    117,                 1.9882,                 1.5017,                  1.366,                0.49873,                0.33486,                0.34227,                0.16231,                 1.9854,                 1.3441,                 1.3006,             0.00022154,             0.00022154,             0.00022154,             1.7158e+09,                   2035
