                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2,             _timestamp,               _runtime
                     19,                 6.1005,                 2.5837,                 2.2638,                0.14444,                0.10318,                0.05318,                0.01682,                 5.9461,                 2.2485,                 2.1499,             5.1294e-05,             5.1294e-05,             5.1294e-05,             1.7162e+09,                   9410
                     20,                 6.0517,                 2.5618,                 2.2493,                0.15241,                0.10659,                0.05731,                0.01809,                 5.8796,                 2.2182,                 2.1266,             4.9102e-05,             4.9102e-05,             4.9102e-05,             1.7162e+09,                   9441
                     21,                 5.9996,                 2.5375,                 2.2294,                0.15645,                0.10962,                0.06065,                0.01926,                 5.8084,                 2.2045,                 2.1032,             4.6911e-05,             4.6911e-05,             4.6911e-05,             1.7162e+09,                   9471
                     22,                 5.9424,                 2.5341,                 2.2077,                0.16816,                0.11153,                0.06238,                0.01936,                 5.7662,                 2.1866,                  2.085,             4.4719e-05,             4.4719e-05,             4.4719e-05,             1.7162e+09,                   9502
                     23,                 5.8859,                 2.4906,                  2.175,                0.16846,                0.11416,                0.06363,                0.01995,                 5.7094,                 2.1705,                 2.0671,             4.2527e-05,             4.2527e-05,             4.2527e-05,             1.7162e+09,                   9533
                     24,                 5.7995,                 2.4549,                 2.1647,                0.17712,                0.11763,                0.06751,                0.02183,                 5.6627,                 2.1567,                 2.0531,             4.0336e-05,             4.0336e-05,             4.0336e-05,             1.7162e+09,                   9564
                     25,                 5.7997,                 2.4614,                  2.161,                 0.1867,                0.11764,                0.07324,                0.02357,                 5.5976,                 2.1301,                 2.0384,             3.8144e-05,             3.8144e-05,             3.8144e-05,             1.7162e+09,                   9595
                     26,                 5.7732,                 2.4548,                 2.1408,                0.18969,                0.11868,                0.07446,                0.02354,                  5.567,                  2.122,                 2.0213,             3.5952e-05,             3.5952e-05,             3.5952e-05,             1.7162e+09,                   9626
                     27,                 5.7173,                 2.4253,                 2.1219,                0.19077,                0.12217,                0.07507,                0.02412,                 5.5415,                 2.1133,                  2.012,             3.3761e-05,             3.3761e-05,             3.3761e-05,             1.7162e+09,                   9657
                     28,                  5.686,                 2.4226,                 2.1248,                0.19475,                0.12313,                0.07839,                 0.0257,                 5.5004,                 2.0951,                 2.0016,             3.1569e-05,             3.1569e-05,             3.1569e-05,             1.7162e+09,                   9687
                     29,                 5.6569,                 2.4028,                 2.1083,                 0.1971,                0.12427,                0.08036,                0.02686,                 5.4637,                 2.0882,                 1.9928,             2.9377e-05,             2.9377e-05,             2.9377e-05,             1.7162e+09,                   9718
                     30,                 5.6317,                 2.3927,                  2.094,                0.20102,                0.12525,                0.08157,                0.02648,                 5.4439,                 2.0811,                 1.9826,             2.7186e-05,             2.7186e-05,             2.7186e-05,             1.7162e+09,                   9749
                     31,                 5.6038,                 2.3844,                 2.0902,                0.20407,                0.12678,                0.08331,                0.02743,                  5.421,                 2.0682,                 1.9775,             2.4994e-05,             2.4994e-05,             2.4994e-05,             1.7162e+09,                   9781
                     32,                 5.5953,                 2.3754,                 2.0734,                0.20265,                0.12744,                0.08469,                0.02784,                 5.3907,                 2.0599,                 1.9678,             2.2802e-05,             2.2802e-05,             2.2802e-05,             1.7162e+09,                   9812
                     33,                 5.5526,                 2.3578,                 2.0669,                0.20874,                0.12847,                0.08561,                0.02845,                 5.3775,                 2.0579,                  1.965,             2.0611e-05,             2.0611e-05,             2.0611e-05,             1.7162e+09,                   9843
                     34,                 5.5543,                 2.3591,                 2.0751,                0.21219,                0.12904,                0.08589,                0.02771,                 5.3778,                 2.0534,                 1.9638,             1.8419e-05,             1.8419e-05,             1.8419e-05,             1.7162e+09,                   9874
                     35,                 5.5378,                 2.3593,                 2.0641,                0.20864,                0.13076,                0.08691,                0.02808,                 5.3473,                 2.0537,                 1.9539,             1.6227e-05,             1.6227e-05,             1.6227e-05,             1.7162e+09,                   9904
                     36,                 5.5025,                 2.3352,                 2.0512,                0.21419,                0.13084,                0.08732,                0.02895,                 5.3373,                 2.0467,                 1.9531,             1.4036e-05,             1.4036e-05,             1.4036e-05,             1.7162e+09,                   9934
                     37,                 5.4751,                 2.3346,                 2.0524,                0.21221,                0.13232,                0.08881,                0.02894,                 5.3198,                 2.0438,                  1.945,             1.1844e-05,             1.1844e-05,             1.1844e-05,             1.7162e+09,                   9965
                     38,                 5.4541,                 2.3296,                 2.0408,                0.21219,                0.13315,                0.08822,                0.02907,                 5.3217,                 2.0467,                 1.9447,             9.6522e-06,             9.6522e-06,             9.6522e-06,             1.7162e+09,                   9996
                     39,                  5.507,                 2.3347,                 2.0425,                 0.2157,                0.13249,                0.09042,                0.03028,                 5.3013,                 2.0335,                 1.9436,             7.4605e-06,             7.4605e-06,             7.4605e-06,             1.7162e+09,                  10026
                     40,                 5.4806,                 2.3395,                 2.0518,                0.21504,                0.13311,                0.08984,                0.02984,                 5.3059,                 2.0399,                 1.9419,             5.2689e-06,             5.2689e-06,             5.2689e-06,             1.7162e+09,                  10057
