                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2,             _timestamp,               _runtime
                     28,                 3.3323,                  1.359,                 1.1499,                 0.6508,                0.37097,                0.41983,                0.22808,                 3.2407,                 1.2679,                 1.1318,             5.2011e-05,             5.2011e-05,             5.2011e-05,             1.7162e+09,                   8334
                     29,                 3.3148,                  1.349,                 1.1456,                0.63316,                0.36987,                0.41486,                0.22686,                 3.2241,                 1.2674,                  1.137,             4.8401e-05,             4.8401e-05,             4.8401e-05,             1.7162e+09,                   8362
                     30,                 3.2804,                 1.3316,                 1.1398,                0.63562,                0.37876,                0.42331,                0.23143,                 3.2102,                 1.2555,                 1.1299,              4.479e-05,              4.479e-05,              4.479e-05,             1.7162e+09,                   8390
                     31,                  3.266,                 1.3289,                 1.1393,                0.63126,                 0.3774,                 0.4269,                0.23189,                 3.1987,                 1.2591,                 1.1259,             4.1179e-05,             4.1179e-05,             4.1179e-05,             1.7162e+09,                   8421
                     32,                 3.2557,                 1.3252,                 1.1355,                0.62398,                0.37374,                0.41796,                0.22829,                 3.2248,                 1.2626,                 1.1377,             3.7568e-05,             3.7568e-05,             3.7568e-05,             1.7162e+09,                   8449
                     33,                 3.2512,                 1.3218,                 1.1352,                0.63534,                0.38013,                0.42606,                0.23321,                 3.1775,                 1.2411,                 1.1239,             3.3957e-05,             3.3957e-05,             3.3957e-05,             1.7162e+09,                   8477
                     34,                 3.2323,                 1.3073,                 1.1324,                 0.6489,                0.38623,                 0.4324,                0.23644,                 3.1696,                 1.2337,                 1.1195,             3.0346e-05,             3.0346e-05,             3.0346e-05,             1.7162e+09,                   8505
                     35,                 3.2485,                 1.3117,                 1.1296,                0.62848,                0.38017,                0.42288,                0.23289,                  3.181,                 1.2469,                 1.1312,             2.6735e-05,             2.6735e-05,             2.6735e-05,             1.7162e+09,                   8533
                     36,                 3.2462,                 1.3119,                 1.1309,                0.63853,                0.38353,                0.43289,                0.23894,                 3.1412,                 1.2298,                  1.116,             2.3124e-05,             2.3124e-05,             2.3124e-05,             1.7162e+09,                   8561
                     37,                 3.2377,                 1.3107,                 1.1304,                0.64357,                0.38596,                0.43435,                 0.2396,                 3.1317,                 1.2259,                 1.1156,             1.9513e-05,             1.9513e-05,             1.9513e-05,             1.7162e+09,                   8589
                     38,                 3.2262,                 1.3038,                 1.1249,                  0.639,                0.37972,                0.42982,                0.23746,                 3.1525,                 1.2393,                 1.1243,             1.5903e-05,             1.5903e-05,             1.5903e-05,             1.7162e+09,                   8617
                     39,                 3.2119,                 1.3005,                 1.1276,                 0.6454,                0.38544,                0.43533,                0.24095,                 3.1263,                 1.2246,                 1.1151,             1.2292e-05,             1.2292e-05,             1.2292e-05,             1.7162e+09,                   8645
                     40,                 3.1878,                 1.2881,                 1.1209,                0.63646,                0.38892,                0.43694,                 0.2418,                 3.1271,                 1.2197,                 1.1151,             8.6807e-06,             8.6807e-06,             8.6807e-06,             1.7162e+09,                   8673
