                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2,             _timestamp,               _runtime
                     14,                 3.8249,                 2.7714,                  2.489,                0.43872,                0.07974,                0.03507,                0.00898,                 3.8056,                 2.4747,                 2.3789,              0.0001906,              0.0001906,              0.0001906,             1.7158e+09,                    230
                     15,                 3.7239,                 2.7231,                 2.4378,                0.11799,                0.08324,                0.03782,                0.00986,                 3.7369,                 2.4291,                 2.3362,             0.00018565,             0.00018565,             0.00018565,             1.7158e+09,                    247
                     16,                 3.6207,                 2.6577,                 2.3864,                0.44468,                0.09018,                0.03895,                 0.0101,                 3.6895,                 2.5165,                 2.3345,              0.0001807,              0.0001807,              0.0001807,             1.7158e+09,                    265
                     17,                 3.5385,                 2.5781,                 2.3509,                0.11227,                0.09849,                0.04071,                0.01101,                 3.5904,                 2.4476,                 2.2616,             0.00017575,             0.00017575,             0.00017575,             1.7158e+09,                    282
                     18,                 3.4492,                 2.5537,                 2.2973,                0.10682,                0.10177,                0.04041,                0.01077,                 3.5338,                 2.4755,                 2.2357,              0.0001708,              0.0001708,              0.0001708,             1.7158e+09,                    299
                     19,                 3.3928,                 2.4555,                  2.197,                0.11135,                0.09856,                0.04132,                0.01089,                 3.4833,                 2.3451,                 2.1986,             0.00016585,             0.00016585,             0.00016585,             1.7158e+09,                    317
                     20,                 3.3237,                 2.4744,                 2.2485,                0.11084,                0.10441,                0.04386,                0.01195,                 3.4056,                 2.3248,                 2.1425,              0.0001609,              0.0001609,              0.0001609,             1.7158e+09,                    334
                     21,                 3.2778,                  2.417,                  2.178,                0.12082,                0.10358,                0.04732,                0.01311,                 3.3807,                 2.2767,                 2.1315,             0.00015595,             0.00015595,             0.00015595,             1.7158e+09,                    351
                     22,                  3.189,                 2.3701,                 2.1437,                 0.1221,                0.11302,                0.05216,                0.01471,                 3.2861,                  2.243,                 2.0685,               0.000151,               0.000151,               0.000151,             1.7158e+09,                    369
                     23,                  3.177,                 2.4097,                 2.1604,                0.13462,                  0.117,                0.05742,                0.01661,                 3.2368,                 2.1834,                 2.0365,             0.00014605,             0.00014605,             0.00014605,             1.7158e+09,                    387
                     24,                 3.1069,                 2.3237,                 2.1265,                0.14598,                0.12307,                0.06262,                0.01865,                  3.203,                 2.1745,                 2.0228,              0.0001411,              0.0001411,              0.0001411,             1.7158e+09,                    404
                     25,                  3.102,                 2.2751,                 2.0619,                0.14007,                 0.1249,                0.06241,                0.01883,                 3.1418,                 2.1479,                 1.9753,             0.00013615,             0.00013615,             0.00013615,             1.7158e+09,                    422
                     26,                 3.0897,                 2.2821,                 2.0506,                 0.1499,                0.12374,                0.06695,                0.02003,                 3.1296,                  2.104,                  1.977,              0.0001312,              0.0001312,              0.0001312,             1.7158e+09,                    440
                     27,                 3.0697,                 2.2345,                 2.0151,                 0.1647,                0.12757,                  0.074,                 0.0233,                 3.0754,                 2.0655,                 1.9549,             0.00012625,             0.00012625,             0.00012625,             1.7158e+09,                    458
                     28,                 3.0185,                 2.2393,                 2.0027,                0.16511,                0.13102,                0.07709,                0.02427,                 3.0577,                  2.055,                 1.9424,              0.0001213,              0.0001213,              0.0001213,             1.7158e+09,                    476
                     29,                 3.0109,                 2.2683,                 2.0707,                0.16528,                0.13341,                0.07944,                0.02506,                  3.049,                 2.0713,                 1.9302,             0.00011635,             0.00011635,             0.00011635,             1.7158e+09,                    494
                     30,                 3.0183,                 2.2185,                 2.0002,                0.17316,                0.13779,                0.08469,                0.02782,                 2.9948,                 2.0278,                 1.8993,              0.0001114,              0.0001114,              0.0001114,             1.7158e+09,                    511
                     31,                 2.9379,                 2.2055,                 1.9928,                0.51565,                0.13568,                0.08904,                0.02947,                      3,                  2.006,                 1.9125,             0.00010645,             0.00010645,             0.00010645,             1.7158e+09,                    529
                     32,                 2.9352,                 2.1837,                 1.9509,                0.51113,                0.14399,                0.09028,                0.03085,                 2.9438,                 1.9975,                  1.863,              0.0001015,              0.0001015,              0.0001015,             1.7158e+09,                    547
                     33,                 2.8883,                 2.1956,                 1.9361,                0.52283,                0.14209,                0.09498,                0.03248,                 2.9407,                 1.9794,                 1.8743,              9.655e-05,              9.655e-05,              9.655e-05,             1.7158e+09,                    565
                     34,                 2.9182,                 2.1713,                 1.9495,                0.52499,                0.14452,                0.09552,                0.03271,                 2.9344,                 1.9813,                 1.8518,               9.16e-05,               9.16e-05,               9.16e-05,             1.7158e+09,                    583
                     35,                 2.8398,                 2.1513,                 1.9311,                0.52602,                0.14702,                0.09605,                0.03232,                 2.9297,                  1.979,                 1.8494,              8.665e-05,              8.665e-05,              8.665e-05,             1.7158e+09,                    601
                     36,                 2.8228,                 2.1224,                 1.9314,                0.52962,                0.14899,                0.09871,                0.03353,                 2.9199,                 1.9658,                 1.8415,               8.17e-05,               8.17e-05,               8.17e-05,             1.7158e+09,                    618
                     37,                 2.8412,                 2.1599,                  1.926,                0.19355,                0.15453,                0.10043,                0.03501,                 2.8725,                 1.9736,                 1.8039,              7.675e-05,              7.675e-05,              7.675e-05,             1.7158e+09,                    636
                     38,                 2.8367,                 2.1413,                 1.9155,                0.20321,                0.15327,                0.10487,                0.03692,                 2.8718,                 1.9381,                 1.8154,               7.18e-05,               7.18e-05,               7.18e-05,             1.7158e+09,                    654
                     39,                 2.8498,                 2.1117,                 1.9094,                0.20505,                0.15343,                0.10665,                0.03753,                 2.8617,                 1.9288,                  1.811,              6.685e-05,              6.685e-05,              6.685e-05,             1.7158e+09,                    672
                     40,                 2.7662,                  2.124,                 1.8655,                0.20302,                0.15681,                0.10867,                0.03907,                 2.8356,                  1.913,                  1.798,               6.19e-05,               6.19e-05,               6.19e-05,             1.7158e+09,                    690
                     41,                 2.7989,                 2.1013,                 1.8744,                0.20759,                0.15693,                0.11013,                0.03964,                 2.8274,                  1.914,                 1.7935,              5.695e-05,              5.695e-05,              5.695e-05,             1.7158e+09,                    713
                     42,                 2.8094,                 2.1131,                 1.9069,                0.54405,                0.15763,                0.11241,                 0.0403,                 2.8303,                 1.9051,                 1.7945,                5.2e-05,                5.2e-05,                5.2e-05,             1.7158e+09,                    731
                     43,                 2.7808,                 2.0917,                 1.8802,                0.54451,                0.16055,                0.11359,                0.04152,                 2.8031,                  1.891,                  1.781,              4.705e-05,              4.705e-05,              4.705e-05,             1.7158e+09,                    749
                     44,                 2.7932,                 2.0877,                 1.8588,                0.54726,                0.15951,                0.11464,                0.04191,                 2.8058,                 1.9072,                 1.7797,               4.21e-05,               4.21e-05,               4.21e-05,             1.7158e+09,                    767
                     45,                 2.7365,                 2.0327,                 1.8527,                0.54898,                0.16107,                0.11465,                0.04208,                 2.8012,                 1.9042,                 1.7706,              3.715e-05,              3.715e-05,              3.715e-05,             1.7158e+09,                    785
                     46,                 2.7858,                 2.1044,                  1.904,                0.55178,                0.16108,                 0.1176,                0.04367,                 2.7872,                 1.8925,                 1.7692,               3.22e-05,               3.22e-05,               3.22e-05,             1.7158e+09,                    803
                     47,                 2.7483,                 2.0405,                 1.8535,                0.55136,                0.16031,                0.11743,                0.04364,                 2.7913,                 1.8817,                 1.7735,              2.725e-05,              2.725e-05,              2.725e-05,             1.7158e+09,                    821
                     48,                 2.7544,                 2.0979,                 1.8699,                0.55305,                0.16147,                  0.118,                0.04393,                 2.7828,                 1.8834,                 1.7674,               2.23e-05,               2.23e-05,               2.23e-05,             1.7158e+09,                    838
                     49,                 2.7273,                 2.0772,                  1.873,                0.55279,                0.16216,                0.11882,                 0.0443,                 2.7821,                 1.8811,                 1.7677,              1.735e-05,              1.735e-05,              1.735e-05,             1.7158e+09,                    856
                     50,                 2.7593,                 2.0929,                 1.8883,                0.55416,                0.16227,                0.11838,                0.04406,                 2.7835,                 1.8881,                 1.7645,               1.24e-05,               1.24e-05,               1.24e-05,             1.7158e+09,                    874
