                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2,             _timestamp,               _runtime
                     13,                 4.5523,                 2.8451,                 1.9253,                 0.0614,                0.05151,                0.01763,                0.00453,                  4.673,                 2.6574,                 1.8769,             0.00024728,             0.00024728,             0.00024728,             1.7153e+09,                    801
                     14,                 4.5086,                  2.831,                 1.9119,                0.06695,                0.05787,                0.01992,                0.00531,                 4.5871,                 2.6137,                 1.8597,             0.00024703,             0.00024703,             0.00024703,             1.7153e+09,                    863
                     15,                 4.4938,                 2.8189,                 1.9089,                0.06067,                0.05823,                0.02161,                0.00567,                 4.5949,                 2.5945,                 1.8517,             0.00024678,             0.00024678,             0.00024678,             1.7153e+09,                    926
                     16,                 4.4462,                 2.7865,                 1.8982,                0.07699,                0.05905,                0.02053,                0.00601,                 4.5807,                 2.6009,                 1.8569,             0.00024653,             0.00024653,             0.00024653,             1.7153e+09,                    988
                     17,                  4.423,                 2.7711,                  1.888,                0.06256,                 0.0606,                0.02181,                0.00661,                 4.5498,                 2.6073,                 1.8586,             0.00024629,             0.00024629,             0.00024629,             1.7153e+09,                   1051
                     18,                 4.3971,                   2.77,                 1.8879,                0.08848,                  0.064,                0.02425,                0.00697,                 4.5092,                 2.5596,                 1.8359,             0.00024604,             0.00024604,             0.00024604,             1.7153e+09,                   1113
                     19,                 4.3751,                 2.7356,                 1.8714,                0.07705,                0.06349,                0.02145,                0.00609,                  4.561,                  2.582,                 1.8641,             0.00024579,             0.00024579,             0.00024579,             1.7153e+09,                   1175
                     20,                 4.3459,                 2.7248,                 1.8658,                0.07242,                0.06201,                0.02402,                0.00727,                 4.5217,                 2.5751,                 1.8545,             0.00024555,             0.00024555,             0.00024555,             1.7153e+09,                   1237
                     21,                 4.3379,                 2.7072,                  1.844,                0.07478,                0.05685,                0.02135,                 0.0065,                 4.5802,                  2.594,                 1.8997,              0.0002453,              0.0002453,              0.0002453,             1.7153e+09,                   1299
                     22,                 4.3123,                 2.6841,                  1.846,                0.07706,                0.06789,                0.02531,                0.00817,                 4.4886,                 2.5558,                  1.846,             0.00024505,             0.00024505,             0.00024505,             1.7153e+09,                   1361
                     23,                 4.2878,                  2.678,                 1.8375,                0.08126,                0.06801,                0.02524,                0.00763,                  4.491,                 2.5455,                 1.8516,              0.0002448,              0.0002448,              0.0002448,             1.7153e+09,                   1423
                     24,                  4.276,                 2.6791,                 1.8319,                0.08432,                0.07375,                0.02714,                0.00833,                 4.4715,                 2.5448,                 1.8363,             0.00024455,             0.00024455,             0.00024455,             1.7153e+09,                   1485
                     25,                 4.2646,                 2.6585,                 1.8186,                0.08207,                0.06758,                0.02514,                0.00808,                 4.4957,                 2.5362,                 1.8674,             0.00024431,             0.00024431,             0.00024431,             1.7153e+09,                   1548
                     26,                 4.2407,                 2.6526,                 1.8105,                0.08025,                 0.0723,                0.02559,                0.00723,                 4.4705,                 2.5261,                  1.821,             0.00024406,             0.00024406,             0.00024406,             1.7153e+09,                   1610
                     27,                 4.2092,                 2.6355,                 1.8135,                0.08243,                0.06567,                0.02573,                0.00733,                 4.4618,                 2.5225,                 1.8227,             0.00024381,             0.00024381,             0.00024381,             1.7153e+09,                   1671
                     28,                 4.2041,                 2.6183,                 1.8018,                0.08196,                0.07751,                0.02949,                0.00919,                  4.389,                 2.4736,                 1.8026,             0.00024357,             0.00024357,             0.00024357,             1.7153e+09,                   1733
                     29,                  4.189,                 2.6173,                 1.7929,                0.08614,                0.07486,                0.02892,                0.00912,                 4.3901,                  2.495,                 1.7947,             0.00024332,             0.00024332,             0.00024332,             1.7153e+09,                   1795
                     30,                 4.1664,                 2.6154,                 1.7872,                0.09222,                0.07539,                0.02941,                0.00871,                 4.3863,                  2.477,                 1.7983,             0.00024307,             0.00024307,             0.00024307,             1.7153e+09,                   1857
                     31,                  4.152,                 2.6053,                 1.7786,                 0.0856,                0.07956,                0.02869,                0.00871,                 4.4067,                 2.5044,                 1.8144,             0.00024282,             0.00024282,             0.00024282,             1.7153e+09,                   1919
                     32,                 4.1302,                  2.598,                 1.7777,                 0.0857,                0.07816,                0.03011,                0.00901,                 4.3755,                 2.4763,                 1.7973,             0.00024258,             0.00024258,             0.00024258,             1.7153e+09,                   1981
                     33,                 4.1341,                 2.5775,                 1.7674,                0.09632,                0.07844,                0.03198,                0.01028,                  4.371,                 2.4837,                 1.8006,             0.00024233,             0.00024233,             0.00024233,             1.7153e+09,                   2043
                     34,                 4.1064,                 2.5641,                 1.7635,                0.09213,                0.08383,                0.03125,                0.00903,                 4.3682,                  2.478,                  1.791,             0.00024208,             0.00024208,             0.00024208,             1.7153e+09,                   2105
                     35,                 4.1003,                 2.5629,                 1.7599,                0.10253,                0.07825,                0.03321,                0.01038,                 4.3619,                 2.4573,                 1.7907,             0.00024183,             0.00024183,             0.00024183,             1.7153e+09,                   2167
                     36,                 4.0709,                 2.5454,                 1.7458,                0.09117,                0.09193,                0.03406,                0.01018,                 4.3259,                 2.4548,                 1.7692,             0.00024158,             0.00024158,             0.00024158,             1.7153e+09,                   2229
                     37,                  4.067,                 2.5429,                 1.7471,                0.09544,                 0.0853,                0.03356,                0.00971,                 4.3394,                 2.4611,                 1.7798,             0.00024134,             0.00024134,             0.00024134,             1.7153e+09,                   2291
                     38,                 4.0537,                 2.5406,                 1.7398,                0.09748,                0.08998,                0.03544,                0.01104,                 4.3215,                 2.4449,                 1.7725,             0.00024109,             0.00024109,             0.00024109,             1.7153e+09,                   2353
                     39,                 4.0461,                 2.5402,                 1.7333,                0.09945,                0.09619,                0.03678,                 0.0117,                 4.2997,                 2.4294,                 1.7652,             0.00024084,             0.00024084,             0.00024084,             1.7153e+09,                   2415
                     40,                 4.0329,                 2.5186,                 1.7325,                0.10249,                0.08926,                0.03607,                0.01112,                 4.2375,                  2.401,                 1.7363,             0.00024059,             0.00024059,             0.00024059,             1.7153e+09,                   2477
                     41,                 4.0199,                 2.5167,                 1.7231,                0.10549,                 0.0928,                0.03719,                0.01092,                 4.2571,                 2.4056,                 1.7429,             0.00024035,             0.00024035,             0.00024035,             1.7153e+09,                   2539
                     42,                 4.0056,                 2.4991,                 1.7208,                0.10883,                0.09437,                0.03752,                0.01108,                 4.2474,                 2.4088,                 1.7388,              0.0002401,              0.0002401,              0.0002401,             1.7153e+09,                   2601
                     43,                 3.9975,                 2.4934,                 1.7192,                0.10589,                0.09144,                0.03508,                 0.0101,                 4.3141,                 2.4333,                 1.7719,             0.00023985,             0.00023985,             0.00023985,             1.7153e+09,                   2663
                     44,                 3.9795,                 2.4959,                 1.7076,                0.10616,                0.10099,                0.03739,                0.01104,                 4.2529,                 2.4057,                 1.7404,              0.0002396,              0.0002396,              0.0002396,             1.7153e+09,                   2725
                     45,                  3.968,                 2.4774,                 1.7122,                0.10877,                 0.0991,                0.03885,                0.01156,                 4.2053,                  2.387,                 1.7175,             0.00023936,             0.00023936,             0.00023936,             1.7153e+09,                   2786
                     46,                 3.9661,                 2.4827,                 1.7024,                0.10957,                0.09939,                0.03897,                0.01142,                 4.1905,                 2.3875,                 1.7123,             0.00023911,             0.00023911,             0.00023911,             1.7153e+09,                   2848
                     47,                 3.9556,                  2.465,                 1.6952,                0.11069,                0.09849,                0.03943,                 0.0119,                 4.2017,                 2.3835,                 1.7265,             0.00023886,             0.00023886,             0.00023886,             1.7153e+09,                   2910
                     48,                 3.9545,                 2.4678,                 1.6927,                0.11214,                0.10204,                0.04038,                0.01183,                 4.2375,                 2.3961,                 1.7389,             0.00023861,             0.00023861,             0.00023861,             1.7153e+09,                   2972
                     49,                 3.9392,                   2.47,                 1.6895,                0.11308,                0.10692,                0.04045,                0.01201,                  4.203,                 2.3777,                 1.7216,             0.00023837,             0.00023837,             0.00023837,             1.7153e+09,                   3034
                     50,                 3.9184,                 2.4593,                 1.6863,                0.11338,                0.10527,                0.04227,                0.01263,                 4.2064,                 2.3755,                 1.7186,             0.00023812,             0.00023812,             0.00023812,             1.7153e+09,                   3096
                     51,                 3.9082,                 2.4451,                 1.6839,                0.11547,                0.10838,                0.04395,                0.01325,                 4.1963,                  2.378,                  1.714,             0.00023787,             0.00023787,             0.00023787,             1.7153e+09,                   3158
                     52,                 3.9036,                  2.446,                 1.6789,                0.11503,                0.10328,                0.04284,                0.01288,                 4.1758,                 2.3628,                 1.7081,             0.00023763,             0.00023763,             0.00023763,             1.7153e+09,                   3221
                     53,                 3.9091,                 2.4423,                 1.6763,                0.11796,                0.10908,                0.04376,                0.01344,                  4.185,                 2.3736,                 1.7201,             0.00023738,             0.00023738,             0.00023738,             1.7153e+09,                   3282
                     54,                 3.8954,                 2.4405,                 1.6695,                 0.1207,                0.10628,                0.04423,                0.01335,                 4.1714,                 2.3593,                 1.7085,             0.00023713,             0.00023713,             0.00023713,             1.7153e+09,                   3345
                     55,                 3.8732,                 2.4316,                 1.6646,                 0.1224,                0.11272,                0.04523,                0.01382,                 4.1695,                 2.3619,                 1.7118,             0.00023688,             0.00023688,             0.00023688,             1.7153e+09,                   3407
                     56,                 3.8622,                 2.4036,                  1.663,                0.11912,                0.10958,                0.04443,                0.01354,                 4.1534,                 2.3576,                 1.6974,             0.00023663,             0.00023663,             0.00023663,             1.7153e+09,                   3469
                     57,                 3.8582,                 2.4221,                 1.6612,                0.11806,                0.10751,                0.04388,                0.01304,                 4.1565,                 2.3636,                 1.7069,             0.00023639,             0.00023639,             0.00023639,             1.7153e+09,                   3531
                     58,                 3.8581,                 2.4063,                 1.6562,                0.12042,                 0.1133,                 0.0458,                0.01388,                  4.128,                 2.3411,                  1.697,             0.00023614,             0.00023614,             0.00023614,             1.7153e+09,                   3593
                     59,                 3.8403,                 2.4115,                 1.6507,                0.11843,                0.11069,                0.04644,                0.01409,                 4.1316,                 2.3469,                 1.6933,             0.00023589,             0.00023589,             0.00023589,             1.7153e+09,                   3655
                     60,                 3.8603,                 2.4209,                 1.6533,                0.11712,                0.10549,                0.04625,                0.01382,                 4.1418,                 2.3409,                 1.6925,             0.00023565,             0.00023565,             0.00023565,             1.7153e+09,                   3717
                     61,                 3.8268,                 2.3944,                 1.6417,                0.11745,                 0.1157,                0.04713,                0.01447,                 4.1167,                 2.3417,                 1.6856,              0.0002354,              0.0002354,              0.0002354,             1.7153e+09,                   3779
                     62,                 3.8167,                 2.4065,                 1.6439,                0.11824,                0.11309,                0.04782,                0.01465,                 4.1079,                  2.332,                 1.6755,             0.00023515,             0.00023515,             0.00023515,             1.7153e+09,                   3842
                     63,                 3.8143,                  2.392,                 1.6401,                0.11929,                0.11177,                0.04704,                0.01388,                 4.1361,                  2.333,                 1.6907,              0.0002349,              0.0002349,              0.0002349,             1.7153e+09,                   3904
                     64,                 3.8024,                 2.3879,                 1.6337,                0.12635,                0.11791,                0.04966,                0.01539,                 4.0682,                 2.3132,                 1.6612,             0.00023465,             0.00023465,             0.00023465,             1.7153e+09,                   3966
                     65,                 3.8078,                 2.3791,                  1.633,                 0.1308,                0.11362,                 0.0501,                0.01576,                 4.0913,                 2.3163,                 1.6697,             0.00023441,             0.00023441,             0.00023441,             1.7153e+09,                   4028
                     66,                 3.7956,                  2.384,                 1.6285,                 0.1244,                0.12406,                0.05047,                0.01584,                 4.0655,                 2.3152,                 1.6583,             0.00023416,             0.00023416,             0.00023416,             1.7153e+09,                   4090
                     67,                 3.7717,                 2.3756,                 1.6245,                0.12923,                0.11734,                0.05051,                0.01608,                  4.063,                 2.3122,                 1.6576,             0.00023391,             0.00023391,             0.00023391,             1.7153e+09,                   4152
                     68,                  3.782,                 2.3753,                 1.6249,                0.12855,                0.11838,                0.05063,                0.01615,                 4.0553,                 2.3044,                 1.6535,             0.00023366,             0.00023366,             0.00023366,             1.7153e+09,                   4214
                     69,                 3.7545,                 2.3657,                 1.6195,                0.12958,                0.11968,                0.04962,                 0.0154,                 4.0878,                 2.3138,                 1.6624,             0.00023342,             0.00023342,             0.00023342,             1.7153e+09,                   4277
                     70,                 3.7734,                 2.3757,                 1.6126,                0.13634,                0.11826,                0.05168,                0.01606,                 4.0557,                 2.3082,                 1.6532,             0.00023317,             0.00023317,             0.00023317,             1.7153e+09,                   4339
                     71,                 3.7713,                 2.3702,                 1.6112,                0.13331,                0.11639,                0.05169,                0.01608,                 4.0755,                 2.3116,                 1.6604,             0.00023292,             0.00023292,             0.00023292,             1.7153e+09,                   4401
                     72,                 3.7527,                   2.36,                 1.6045,                0.13498,                0.12638,                0.05311,                0.01684,                 4.0494,                 2.3005,                 1.6446,             0.00023268,             0.00023268,             0.00023268,             1.7153e+09,                   4463
                     73,                  3.751,                 2.3615,                 1.6047,                0.13698,                0.12423,                0.05359,                0.01685,                  4.025,                 2.2875,                 1.6387,             0.00023243,             0.00023243,             0.00023243,             1.7153e+09,                   4525
                     74,                  3.738,                 2.3644,                 1.6012,                0.13783,                 0.1279,                0.05357,                0.01691,                 4.0204,                 2.2839,                 1.6388,             0.00023218,             0.00023218,             0.00023218,             1.7153e+09,                   4587
                     75,                 3.7372,                  2.346,                 1.5999,                0.13803,                0.12216,                0.05437,                 0.0172,                 4.0301,                 2.2922,                 1.6385,             0.00023193,             0.00023193,             0.00023193,             1.7153e+09,                   4649
                     76,                 3.7334,                  2.345,                 1.5971,                0.14272,                0.12589,                0.05544,                0.01741,                 4.0295,                 2.2905,                 1.6385,             0.00023169,             0.00023169,             0.00023169,             1.7153e+09,                   4711
                     77,                 3.7258,                  2.351,                  1.596,                0.14097,                0.12503,                0.05497,                 0.0174,                 4.0115,                 2.2803,                 1.6285,             0.00023144,             0.00023144,             0.00023144,             1.7153e+09,                   4773
                     78,                 3.7115,                 2.3184,                 1.5853,                 0.1469,                0.12473,                0.05572,                0.01765,                 4.0094,                 2.2764,                 1.6251,             0.00023119,             0.00023119,             0.00023119,             1.7153e+09,                   4835
                     79,                 3.7017,                 2.3262,                 1.5838,                0.14157,                0.12908,                0.05614,                0.01788,                 4.0176,                 2.2808,                 1.6266,             0.00023094,             0.00023094,             0.00023094,             1.7153e+09,                   4897
                     80,                  3.703,                 2.3229,                 1.5816,                0.14344,                0.12776,                0.05667,                0.01801,                 4.0002,                 2.2732,                 1.6218,              0.0002307,              0.0002307,              0.0002307,             1.7153e+09,                   4959
                     81,                 3.7032,                 2.3218,                 1.5792,                0.14316,                0.13175,                0.05752,                0.01857,                 3.9888,                 2.2684,                 1.6125,             0.00023045,             0.00023045,             0.00023045,             1.7153e+09,                   5021
                     82,                 3.6952,                 2.3264,                 1.5813,                 0.1483,                0.12636,                0.05841,                0.01898,                 3.9766,                  2.262,                 1.6115,              0.0002302,              0.0002302,              0.0002302,             1.7153e+09,                   5083
                     83,                 3.6896,                 2.3227,                 1.5748,                0.15276,                0.12622,                0.05958,                0.01937,                 3.9649,                 2.2518,                  1.603,             0.00022995,             0.00022995,             0.00022995,             1.7153e+09,                   5145
                     84,                 3.6832,                 2.3181,                 1.5744,                0.15253,                0.12952,                0.05934,                0.01911,                 3.9794,                 2.2594,                 1.6109,             0.00022971,             0.00022971,             0.00022971,             1.7153e+09,                   5207
                     85,                 3.6755,                 2.3064,                 1.5709,                0.15279,                0.13016,                0.05973,                0.01912,                 3.9755,                 2.2551,                 1.6081,             0.00022946,             0.00022946,             0.00022946,             1.7153e+09,                   5269
                     86,                 3.6706,                 2.3118,                 1.5672,                0.15345,                0.12989,                0.05757,                0.01827,                 3.9839,                  2.258,                  1.614,             0.00022921,             0.00022921,             0.00022921,             1.7153e+09,                   5331
                     87,                  3.669,                 2.3085,                 1.5608,                 0.1501,                0.13066,                0.05833,                 0.0184,                 3.9744,                 2.2605,                 1.6072,             0.00022896,             0.00022896,             0.00022896,             1.7153e+09,                   5393
                     88,                 3.6639,                 2.3056,                 1.5603,                 0.1527,                0.12938,                0.05962,                0.01922,                 3.9669,                 2.2543,                 1.6055,             0.00022871,             0.00022871,             0.00022871,             1.7153e+09,                   5455
                     89,                 3.6583,                 2.2986,                 1.5635,                0.16018,                0.13106,                0.06072,                0.01956,                 3.9609,                 2.2458,                 1.6015,             0.00022847,             0.00022847,             0.00022847,             1.7153e+09,                   5516
                     90,                 3.6511,                  2.296,                 1.5591,                0.15955,                0.13387,                0.06104,                0.01978,                 3.9573,                  2.242,                 1.5997,             0.00022822,             0.00022822,             0.00022822,             1.7153e+09,                   5578
                     91,                 3.6588,                 2.3121,                 1.5527,                0.15965,                0.13676,                0.06183,                0.01992,                 3.9504,                 2.2382,                 1.5938,             0.00022797,             0.00022797,             0.00022797,             1.7153e+09,                   5641
                     92,                 3.6359,                 2.3027,                 1.5522,                0.15667,                0.13651,                0.06155,                0.01994,                 3.9457,                 2.2367,                 1.5948,             0.00022773,             0.00022773,             0.00022773,             1.7153e+09,                   5702
                     93,                 3.6331,                 2.2932,                 1.5514,                0.16092,                0.13705,                0.06247,                0.02034,                  3.939,                 2.2325,                 1.5907,             0.00022748,             0.00022748,             0.00022748,             1.7153e+09,                   5764
                     94,                 3.6379,                 2.3018,                 1.5472,                0.15724,                0.13897,                0.06305,                0.02056,                 3.9231,                 2.2226,                  1.582,             0.00022723,             0.00022723,             0.00022723,             1.7153e+09,                   5826
                     95,                 3.6332,                 2.2803,                 1.5431,                0.15278,                0.14254,                0.06251,                0.02061,                 3.9281,                 2.2282,                 1.5827,             0.00022698,             0.00022698,             0.00022698,             1.7153e+09,                   5889
                     96,                 3.6198,                  2.273,                 1.5402,                0.15576,                0.13666,                0.06204,                0.02065,                 3.9258,                  2.224,                 1.5814,             0.00022674,             0.00022674,             0.00022674,             1.7153e+09,                   5950
                     97,                 3.6352,                 2.2847,                 1.5419,                0.15293,                0.14146,                0.06242,                 0.0205,                 3.9283,                 2.2263,                 1.5826,             0.00022649,             0.00022649,             0.00022649,             1.7153e+09,                   6012
                     98,                 3.6187,                 2.2662,                 1.5328,                0.15663,                0.14072,                0.06327,                 0.0209,                 3.9286,                 2.2229,                 1.5809,             0.00022624,             0.00022624,             0.00022624,             1.7153e+09,                   6074
                     99,                 3.6268,                 2.2767,                  1.537,                0.15878,                0.14123,                0.06346,                0.02082,                 3.9241,                 2.2218,                 1.5772,             0.00022599,             0.00022599,             0.00022599,             1.7153e+09,                   6136
                    100,                 3.6171,                 2.2783,                 1.5354,                0.16041,                0.14053,                0.06388,                0.02112,                  3.922,                 2.2172,                 1.5763,             0.00022575,             0.00022575,             0.00022575,             1.7153e+09,                   6198
                    101,                 3.6052,                  2.267,                 1.5274,                0.16003,                0.14366,                0.06466,                 0.0215,                 3.9242,                 2.2159,                 1.5761,              0.0002255,              0.0002255,              0.0002255,             1.7153e+09,                   6261
                    102,                 3.6021,                 2.2737,                 1.5294,                 0.1616,                0.14631,                0.06519,                0.02181,                 3.9159,                 2.2146,                 1.5735,             0.00022525,             0.00022525,             0.00022525,             1.7153e+09,                   6323
                    103,                 3.5915,                 2.2553,                 1.5244,                0.16108,                0.14232,                0.06533,                0.02189,                 3.9053,                 2.2106,                 1.5686,               0.000225,               0.000225,               0.000225,             1.7153e+09,                   6385
                    104,                  3.596,                 2.2622,                 1.5211,                0.16098,                0.14689,                0.06601,                0.02218,                 3.9051,                 2.2067,                 1.5658,             0.00022476,             0.00022476,             0.00022476,             1.7153e+09,                   6447
                    105,                 3.5842,                 2.2486,                  1.521,                0.16538,                 0.1471,                 0.0663,                0.02226,                 3.8971,                 2.2017,                  1.565,             0.00022451,             0.00022451,             0.00022451,             1.7154e+09,                   6509
                    106,                 3.5852,                 2.2664,                 1.5208,                0.16431,                0.14809,                0.06617,                0.02219,                 3.8866,                 2.1977,                 1.5586,             0.00022426,             0.00022426,             0.00022426,             1.7154e+09,                   6571
                    107,                 3.5808,                 2.2426,                 1.5189,                0.16643,                 0.1489,                0.06604,                0.02208,                 3.8828,                  2.197,                 1.5569,             0.00022401,             0.00022401,             0.00022401,             1.7154e+09,                   6633
                    108,                 3.5968,                 2.2585,                 1.5167,                 0.1639,                0.14814,                0.06634,                0.02217,                 3.8817,                 2.1976,                 1.5569,             0.00022376,             0.00022376,             0.00022376,             1.7154e+09,                   6695
                    109,                 3.5814,                 2.2513,                 1.5137,                0.16343,                0.14683,                0.06597,                0.02187,                 3.8833,                 2.1963,                 1.5581,             0.00022352,             0.00022352,             0.00022352,             1.7154e+09,                   6757
                    110,                 3.5661,                 2.2453,                 1.5141,                0.16484,                0.14785,                0.06642,                0.02218,                 3.8754,                 2.1904,                 1.5546,             0.00022327,             0.00022327,             0.00022327,             1.7154e+09,                   6819
                    111,                 3.5566,                 2.2382,                  1.505,                 0.1638,                0.15063,                0.06672,                0.02222,                 3.8746,                 2.1884,                 1.5525,             0.00022302,             0.00022302,             0.00022302,             1.7154e+09,                   6881
                    112,                  3.552,                 2.2367,                 1.5085,                0.16324,                0.14904,                0.06733,                 0.0225,                 3.8717,                 2.1886,                  1.552,             0.00022278,             0.00022278,             0.00022278,             1.7154e+09,                   6943
                    113,                 3.5644,                 2.2391,                 1.5057,                0.16142,                0.15192,                0.06709,                0.02254,                 3.8762,                 2.1897,                 1.5536,             0.00022253,             0.00022253,             0.00022253,             1.7154e+09,                   7006
                    114,                 3.5583,                 2.2442,                 1.5052,                0.16375,                0.15276,                0.06763,                0.02281,                 3.8675,                 2.1837,                 1.5497,             0.00022228,             0.00022228,             0.00022228,             1.7154e+09,                   7068
                    115,                  3.554,                 2.2312,                 1.5106,                0.16242,                0.15312,                0.06794,                0.02279,                 3.8706,                  2.186,                 1.5505,             0.00022203,             0.00022203,             0.00022203,             1.7154e+09,                   7130
                    116,                 3.5321,                 2.2264,                 1.5039,                0.16228,                0.15332,                 0.0679,                0.02282,                 3.8725,                 2.1841,                 1.5508,             0.00022179,             0.00022179,             0.00022179,             1.7154e+09,                   7193
                    117,                 3.5471,                 2.2269,                 1.5003,                0.16355,                 0.1544,                0.06813,                0.02286,                 3.8731,                 2.1834,                 1.5506,             0.00022154,             0.00022154,             0.00022154,             1.7154e+09,                   7255
