                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2,             _timestamp,               _runtime
                     16,                 4.6892,                 4.3259,                 2.2591,                0.12193,                0.09737,                0.04041,                0.01221,                 4.6855,                 3.9853,                 2.1521,              0.0001807,              0.0001807,              0.0001807,             1.7157e+09,                    703
                     17,                    4.7,                 4.2518,                 2.2339,                 0.1222,                0.09966,                0.04251,                0.01281,                 4.6726,                 3.9528,                 2.1499,             0.00017575,             0.00017575,             0.00017575,             1.7157e+09,                    747
                     18,                 4.6142,                 4.2351,                 2.2161,                0.12954,                0.10497,                 0.0461,                0.01469,                 4.6019,                 3.8931,                 2.1185,              0.0001708,              0.0001708,              0.0001708,             1.7157e+09,                    791
                     19,                 4.5602,                 4.2299,                 2.2056,                0.13862,                0.10812,                0.04864,                0.01542,                 4.5791,                 3.8516,                 2.1029,             0.00016585,             0.00016585,             0.00016585,             1.7157e+09,                    835
                     20,                 4.4874,                 4.1388,                 2.1847,                0.14187,                0.11303,                0.05223,                0.01728,                  4.529,                 3.8142,                 2.0838,              0.0001609,              0.0001609,              0.0001609,             1.7157e+09,                    879
                     21,                 4.5272,                 4.1507,                 2.1784,                0.14615,                 0.1101,                0.05456,                  0.018,                 4.5252,                  3.785,                 2.0803,             0.00015595,             0.00015595,             0.00015595,             1.7157e+09,                    923
                     22,                 4.5129,                  4.104,                 2.1794,                0.14736,                0.11806,                0.05568,                0.01881,                 4.5109,                 3.7794,                 2.0862,               0.000151,               0.000151,               0.000151,             1.7157e+09,                    966
                     23,                 4.4816,                  4.103,                 2.1612,                0.15296,                0.11584,                 0.0578,                0.01994,                 4.4648,                 3.7424,                 2.0443,             0.00014605,             0.00014605,             0.00014605,             1.7157e+09,                   1009
                     24,                 4.4885,                 4.1151,                  2.147,                0.16061,                0.11958,                0.06116,                0.02138,                 4.4606,                 3.7287,                 2.0566,              0.0001411,              0.0001411,              0.0001411,             1.7157e+09,                   1052
                     25,                  4.464,                 4.0958,                 2.1533,                0.16673,                0.11443,                0.06378,                0.02259,                 4.4372,                 3.6934,                 2.0413,             0.00013615,             0.00013615,             0.00013615,             1.7157e+09,                   1095
                     26,                  4.415,                 3.9997,                 2.1147,                0.17292,                0.12116,                0.06534,                0.02322,                 4.4063,                 3.6706,                 2.0361,              0.0001312,              0.0001312,              0.0001312,             1.7157e+09,                   1139
                     27,                 4.4016,                 4.0797,                 2.1277,                0.16664,                0.12571,                0.06603,                0.02341,                 4.4066,                  3.667,                 2.0253,             0.00012625,             0.00012625,             0.00012625,             1.7157e+09,                   1181
                     28,                 4.4026,                 3.9978,                 2.1153,                 0.1732,                0.12239,                0.06746,                0.02418,                  4.414,                 3.6523,                 2.0461,              0.0001213,              0.0001213,              0.0001213,             1.7157e+09,                   1224
                     29,                 4.3786,                 4.0345,                 2.1094,                0.17455,                0.12402,                0.06967,                0.02502,                 4.3826,                 3.6352,                 2.0219,             0.00011635,             0.00011635,             0.00011635,             1.7157e+09,                   1267
                     30,                 4.3627,                 3.9588,                 2.1164,                0.17668,                0.12428,                0.06956,                0.02503,                 4.3646,                 3.6129,                 2.0132,              0.0001114,              0.0001114,              0.0001114,             1.7157e+09,                   1309
                     31,                 4.3981,                 3.9787,                 2.0924,                0.17579,                0.12522,                 0.0719,                0.02574,                  4.377,                 3.5988,                  2.019,             0.00010645,             0.00010645,             0.00010645,             1.7157e+09,                   1352
                     32,                 4.3731,                 3.9778,                 2.0964,                0.17931,                0.12398,                0.07162,                0.02547,                 4.3636,                 3.5944,                 2.0124,              0.0001015,              0.0001015,              0.0001015,             1.7157e+09,                   1394
                     33,                 4.3716,                 3.9125,                 2.0984,                  0.174,                0.13148,                 0.0732,                0.02692,                 4.3363,                  3.569,                  1.998,              9.655e-05,              9.655e-05,              9.655e-05,             1.7157e+09,                   1436
                     34,                 4.3312,                 3.9199,                 2.0765,                0.18294,                0.12647,                0.07362,                0.02636,                 4.3484,                 3.5684,                 2.0033,               9.16e-05,               9.16e-05,               9.16e-05,             1.7157e+09,                   1478
                     35,                 4.3045,                 3.9057,                 2.0816,                0.17623,                0.13769,                0.07488,                0.02726,                 4.3208,                 3.5595,                 1.9832,              8.665e-05,              8.665e-05,              8.665e-05,             1.7157e+09,                   1520
                     36,                 4.3214,                 3.8837,                 2.0695,                0.18209,                0.13451,                0.07697,                0.02838,                 4.3176,                 3.5357,                 1.9908,               8.17e-05,               8.17e-05,               8.17e-05,             1.7157e+09,                   1563
                     37,                 4.2951,                 3.8812,                 2.0535,                0.18215,                0.13332,                0.07689,                0.02799,                 4.3207,                 3.5319,                 1.9849,              7.675e-05,              7.675e-05,              7.675e-05,             1.7157e+09,                   1605
                     38,                 4.3484,                 3.8954,                 2.0646,                0.18244,                0.13359,                0.07734,                0.02817,                 4.3148,                 3.5286,                 1.9877,               7.18e-05,               7.18e-05,               7.18e-05,             1.7157e+09,                   1647
                     39,                  4.306,                 3.8115,                 2.0626,                0.18263,                0.13135,                0.07753,                0.02802,                 4.3089,                 3.5285,                 1.9853,              6.685e-05,              6.685e-05,              6.685e-05,             1.7157e+09,                   1689
                     40,                 4.2903,                 3.8453,                  2.045,                0.18082,                0.13953,                0.07903,                0.02897,                 4.2968,                 3.5135,                 1.9725,               6.19e-05,               6.19e-05,               6.19e-05,             1.7157e+09,                   1731
                     41,                 4.2645,                 3.8327,                 2.0527,                0.18793,                 0.1322,                0.07892,                0.02847,                 4.3088,                 3.5165,                 1.9846,              5.695e-05,              5.695e-05,              5.695e-05,             1.7157e+09,                   1779
                     42,                 4.2763,                 3.8563,                 2.0493,                0.18773,                0.13336,                0.07965,                0.02915,                 4.2932,                 3.5054,                 1.9692,                5.2e-05,                5.2e-05,                5.2e-05,             1.7157e+09,                   1821
                     43,                 4.2933,                 3.8216,                 2.0495,                0.18222,                0.13907,                0.08029,                0.02997,                  4.284,                  3.501,                 1.9654,              4.705e-05,              4.705e-05,              4.705e-05,             1.7157e+09,                   1863
                     44,                 4.2934,                 3.8704,                  2.058,                 0.1822,                0.13737,                0.08056,                0.02989,                 4.2886,                 3.5009,                 1.9741,               4.21e-05,               4.21e-05,               4.21e-05,             1.7157e+09,                   1905
                     45,                  4.246,                 3.7728,                 2.0379,                0.18555,                0.13825,                0.08199,                0.02992,                 4.2854,                 3.4983,                 1.9703,              3.715e-05,              3.715e-05,              3.715e-05,             1.7157e+09,                   1947
                     46,                 4.2778,                 3.8072,                 2.0405,                0.18557,                0.13838,                0.08226,                0.03047,                 4.2765,                 3.4939,                 1.9668,               3.22e-05,               3.22e-05,               3.22e-05,             1.7157e+09,                   1988
                     47,                 4.2403,                 3.7487,                 2.0221,                0.19006,                0.13576,                0.08197,                0.03045,                 4.2717,                 3.4844,                 1.9619,              2.725e-05,              2.725e-05,              2.725e-05,             1.7157e+09,                   2030
                     48,                 4.2568,                  3.827,                 2.0303,                0.19051,                0.13698,                0.08283,                0.03087,                 4.2642,                 3.4785,                 1.9595,               2.23e-05,               2.23e-05,               2.23e-05,             1.7157e+09,                   2072
                     49,                 4.2594,                 3.8399,                 2.0324,                0.19055,                0.13754,                0.08298,                0.03088,                 4.2628,                 3.4798,                 1.9601,              1.735e-05,              1.735e-05,              1.735e-05,             1.7157e+09,                   2114
                     50,                 4.2675,                 3.8667,                 2.0433,                0.18915,                0.13897,                0.08345,                0.03132,                 4.2601,                 3.4781,                 1.9577,               1.24e-05,               1.24e-05,               1.24e-05,             1.7157e+09,                   2156
