                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2,             _timestamp,               _runtime
                     20,                 2.9716,                 3.2875,                 2.7938,                0.04686,                0.02958,                0.01012,                0.00269,                 2.9203,                 2.9194,                 2.7496,             1.0336e-05,             1.0336e-05,             1.0336e-05,             1.7162e+09,                  10696
                     21,                 2.9673,                 3.2707,                 2.7891,                0.04784,                0.03114,                0.01046,                0.00275,                 2.9115,                 2.9127,                 2.7409,             9.8743e-06,             9.8743e-06,             9.8743e-06,             1.7162e+09,                  10727
                     22,                 2.9593,                 3.2731,                  2.776,                0.05029,                0.03173,                0.01086,                0.00297,                 2.9055,                 2.9025,                 2.7311,              9.413e-06,              9.413e-06,              9.413e-06,             1.7162e+09,                  10757
                     23,                 2.9637,                 3.2487,                 2.7642,                0.05165,                0.03203,                0.01112,                0.00313,                 2.8977,                 2.8929,                 2.7226,             8.9517e-06,             8.9517e-06,             8.9517e-06,             1.7162e+09,                  10788
                     24,                   2.94,                 3.2134,                 2.7517,                0.05274,                0.03414,                0.01135,                0.00311,                 2.8908,                 2.8821,                 2.7096,             8.4903e-06,             8.4903e-06,             8.4903e-06,             1.7162e+09,                  10818
                     25,                 2.9459,                 3.2207,                 2.7538,                0.05527,                0.03432,                0.01194,                0.00327,                 2.8877,                 2.8649,                 2.7006,              8.029e-06,              8.029e-06,              8.029e-06,             1.7162e+09,                  10849
                     26,                 2.9539,                 3.2235,                 2.7496,                0.05579,                0.03489,                0.01204,                 0.0033,                  2.884,                 2.8531,                 2.6906,             7.5677e-06,             7.5677e-06,             7.5677e-06,             1.7162e+09,                  10880
                     27,                 2.9383,                 3.1922,                 2.7327,                0.05663,                0.03629,                 0.0123,                0.00325,                 2.8765,                   2.85,                 2.6886,             7.1063e-06,             7.1063e-06,             7.1063e-06,             1.7162e+09,                  10910
                     28,                 2.9259,                 3.1876,                 2.7408,                0.05749,                0.03709,                0.01254,                0.00316,                  2.872,                 2.8421,                 2.6816,              6.645e-06,              6.645e-06,              6.645e-06,             1.7162e+09,                  10940
                     29,                 2.9276,                 3.1775,                 2.7339,                0.05761,                0.03788,                0.01202,                0.00304,                 2.8687,                 2.8323,                 2.6745,             6.1837e-06,             6.1837e-06,             6.1837e-06,             1.7162e+09,                  10970
                     30,                 2.9193,                 3.1722,                 2.7264,                0.05739,                0.03873,                0.01217,                0.00307,                 2.8662,                 2.8266,                 2.6725,             5.7224e-06,             5.7224e-06,             5.7224e-06,             1.7162e+09,                  11001
                     31,                 2.9156,                 3.1694,                 2.7232,                0.06022,                 0.0382,                0.01342,                0.00326,                 2.8638,                 2.8199,                  2.669,              5.261e-06,              5.261e-06,              5.261e-06,             1.7162e+09,                  11033
                     32,                 2.9236,                 3.1627,                 2.7163,                 0.0586,                0.03931,                0.01234,                0.00309,                 2.8563,                 2.8174,                  2.663,             4.7997e-06,             4.7997e-06,             4.7997e-06,             1.7162e+09,                  11064
                     33,                 2.9132,                 3.1495,                 2.7085,                0.05785,                0.03905,                0.01248,                0.00313,                 2.8518,                 2.8138,                 2.6595,             4.3384e-06,             4.3384e-06,             4.3384e-06,             1.7162e+09,                  11094
                     34,                 2.9092,                 3.1483,                  2.715,                0.05854,                0.03961,                0.01251,                0.00313,                 2.8498,                 2.8118,                 2.6602,              3.877e-06,              3.877e-06,              3.877e-06,             1.7162e+09,                  11125
                     35,                 2.9013,                 3.1463,                 2.7077,                0.06033,                0.04064,                0.01306,                0.00323,                 2.8444,                 2.8087,                 2.6535,             3.4157e-06,             3.4157e-06,             3.4157e-06,             1.7162e+09,                  11155
                     36,                 2.9022,                 3.1268,                 2.6968,                0.06014,                0.04019,                0.01385,                 0.0033,                 2.8427,                 2.8017,                   2.65,             2.9544e-06,             2.9544e-06,             2.9544e-06,             1.7162e+09,                  11186
                     37,                 2.8953,                 3.1285,                 2.7066,                   0.06,                0.04218,                0.01312,                0.00336,                 2.8369,                 2.7981,                  2.643,              2.493e-06,              2.493e-06,              2.493e-06,             1.7162e+09,                  11216
                     38,                 2.8954,                 3.1252,                 2.6925,                0.05969,                0.04158,                0.01309,                0.00327,                 2.8351,                 2.7999,                 2.6457,             2.0317e-06,             2.0317e-06,             2.0317e-06,             1.7162e+09,                  11247
                     39,                 2.9114,                 3.1255,                 2.6975,                0.06072,                0.04197,                0.01433,                0.00343,                 2.8352,                 2.7923,                 2.6396,             1.5704e-06,             1.5704e-06,             1.5704e-06,             1.7162e+09,                  11277
                     40,                 2.8914,                 3.1316,                 2.7058,                0.06035,                0.04176,                 0.0145,                0.00344,                  2.835,                 2.7932,                 2.6421,             1.1091e-06,             1.1091e-06,             1.1091e-06,             1.7162e+09,                  11308
