                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2,             _timestamp,               _runtime
                     58,                 4.0064,                0.06562,                 1.7201,                0.06299,                0.04778,                0.02289,                0.00644,                 4.2453,                0.03175,                  1.751,              0.0001114,              0.0001114,              0.0001114,             1.7156e+09,                   3670
                     59,                 3.9958,                0.06581,                 1.7189,                0.06468,                 0.0454,                0.02266,                0.00618,                 4.2656,                0.03173,                 1.7626,             0.00010893,             0.00010893,             0.00010893,             1.7156e+09,                   3735
                     60,                 4.0219,                0.06587,                 1.7208,                0.06343,                0.04742,                0.02335,                0.00646,                 4.2596,                0.03173,                 1.7537,             0.00010645,             0.00010645,             0.00010645,             1.7156e+09,                   3800
                     61,                 3.9901,                0.06568,                 1.7155,                0.05647,                0.05027,                0.02305,                0.00645,                 4.2452,                0.03178,                 1.7553,             0.00010398,             0.00010398,             0.00010398,             1.7156e+09,                   3865
                     62,                 3.9821,                0.06582,                 1.7171,                0.06521,                0.04861,                0.02386,                0.00675,                 4.2345,                0.03169,                 1.7437,              0.0001015,              0.0001015,              0.0001015,             1.7156e+09,                   3930
                     63,                 3.9849,                0.06568,                 1.7158,                0.05771,                0.05014,                0.02283,                0.00636,                  4.265,                0.03174,                 1.7585,             9.9025e-05,             9.9025e-05,             9.9025e-05,             1.7156e+09,                   3995
                     64,                 3.9754,                0.06561,                  1.715,                0.06171,                 0.0506,                0.02366,                0.00663,                 4.2369,                0.03168,                 1.7515,              9.655e-05,              9.655e-05,              9.655e-05,             1.7156e+09,                   4059
                     65,                 3.9765,                0.06543,                 1.7119,                0.05899,                0.05083,                0.02361,                0.00664,                 4.2461,                0.03165,                 1.7552,             9.4075e-05,             9.4075e-05,             9.4075e-05,             1.7156e+09,                   4123
                     66,                 3.9709,                0.06564,                 1.7122,                0.05678,                0.05171,                0.02361,                0.00655,                 4.2244,                0.03171,                 1.7421,               9.16e-05,               9.16e-05,               9.16e-05,             1.7156e+09,                   4187
                     67,                 3.9534,                 0.0655,                 1.7094,                0.06214,                0.04985,                0.02399,                0.00673,                 4.2327,                0.03164,                 1.7473,             8.9125e-05,             8.9125e-05,             8.9125e-05,             1.7156e+09,                   4251
                     68,                  3.961,                 0.0656,                 1.7084,                0.06154,                0.05024,                0.02379,                0.00659,                 4.2334,                0.03166,                 1.7437,              8.665e-05,              8.665e-05,              8.665e-05,             1.7156e+09,                   4316
                     69,                 3.9375,                0.06534,                 1.7052,                0.05979,                0.05261,                0.02445,                0.00692,                  4.221,                0.03165,                 1.7384,             8.4175e-05,             8.4175e-05,             8.4175e-05,             1.7156e+09,                   4379
                     70,                 3.9597,                0.06549,                 1.7011,                0.05783,                0.05172,                0.02384,                0.00667,                 4.2299,                0.03162,                 1.7427,               8.17e-05,               8.17e-05,               8.17e-05,             1.7156e+09,                   4444
                     71,                 3.9641,                0.06538,                 1.6983,                0.05917,                0.05236,                0.02398,                0.00671,                 4.2244,                 0.0316,                 1.7445,             7.9225e-05,             7.9225e-05,             7.9225e-05,             1.7156e+09,                   4508
                     72,                 3.9517,                0.06536,                 1.6983,                0.05927,                0.05297,                0.02448,                0.00692,                 4.2201,                0.03163,                 1.7344,              7.675e-05,              7.675e-05,              7.675e-05,             1.7156e+09,                   4573
                     73,                 3.9562,                0.06556,                 1.7004,                0.05831,                0.05175,                0.02384,                0.00666,                 4.2113,                0.03164,                 1.7387,             7.4275e-05,             7.4275e-05,             7.4275e-05,             1.7156e+09,                   4637
                     74,                 3.9361,                0.06524,                 1.6933,                0.06001,                0.05318,                0.02423,                0.00676,                 4.2045,                0.03164,                 1.7345,               7.18e-05,               7.18e-05,               7.18e-05,             1.7156e+09,                   4701
                     75,                 3.9386,                0.06545,                 1.6953,                0.06113,                0.05373,                0.02462,                0.00686,                 4.2181,                0.03159,                  1.737,             6.9325e-05,             6.9325e-05,             6.9325e-05,             1.7156e+09,                   4766
                     76,                 3.9383,                0.06528,                  1.694,                0.05702,                0.05348,                0.02449,                0.00697,                  4.216,                0.03158,                 1.7371,              6.685e-05,              6.685e-05,              6.685e-05,             1.7156e+09,                   4830
                     77,                 3.9303,                0.06529,                 1.6946,                0.05878,                0.05263,                0.02448,                0.00701,                 4.2148,                0.03158,                 1.7363,             6.4375e-05,             6.4375e-05,             6.4375e-05,             1.7156e+09,                   4895
                     78,                 3.9171,                0.06534,                 1.6878,                0.06034,                0.05317,                0.02524,                0.00725,                 4.2048,                0.03158,                 1.7336,               6.19e-05,               6.19e-05,               6.19e-05,             1.7156e+09,                   4960
                     79,                 3.9228,                0.06518,                 1.6885,                0.06192,                0.05459,                0.02554,                0.00738,                 4.2039,                0.03157,                   1.73,             5.9425e-05,             5.9425e-05,             5.9425e-05,             1.7156e+09,                   5026
                     80,                 3.9254,                0.06509,                  1.687,                0.06318,                0.05485,                0.02556,                0.00733,                 4.2026,                0.03157,                 1.7292,              5.695e-05,              5.695e-05,              5.695e-05,             1.7156e+09,                   5093
                     81,                 3.9292,                0.06522,                 1.6898,                0.06303,                0.05477,                0.02531,                0.00727,                 4.1985,                0.03158,                 1.7256,             5.4475e-05,             5.4475e-05,             5.4475e-05,             1.7156e+09,                   5158
                     82,                 3.9204,                0.06531,                 1.6905,                0.06152,                0.05493,                0.02566,                0.00733,                 4.1801,                0.03153,                  1.723,                5.2e-05,                5.2e-05,                5.2e-05,             1.7156e+09,                   5223
                     83,                 3.9185,                 0.0652,                 1.6872,                0.06136,                0.05443,                0.02637,                0.00735,                 4.1847,                0.03156,                 1.7216,             4.9525e-05,             4.9525e-05,             4.9525e-05,             1.7156e+09,                   5288
                     84,                  3.912,                0.06534,                  1.689,                0.05959,                0.05363,                0.02637,                0.00743,                 4.1887,                0.03155,                 1.7222,              4.705e-05,              4.705e-05,              4.705e-05,             1.7156e+09,                   5353
                     85,                 3.9045,                0.06516,                 1.6863,                0.05958,                0.05527,                0.02629,                0.00741,                 4.1887,                0.03155,                 1.7261,             4.4575e-05,             4.4575e-05,             4.4575e-05,             1.7156e+09,                   5418
                     86,                 3.9131,                0.06504,                 1.6873,                0.06126,                0.05526,                0.02623,                0.00727,                 4.1885,                0.03154,                 1.7267,               4.21e-05,               4.21e-05,               4.21e-05,             1.7156e+09,                   5484
                     87,                  3.907,                0.06515,                 1.6814,                0.06141,                0.05586,                 0.0262,                0.00732,                 4.1925,                0.03154,                 1.7261,             3.9625e-05,             3.9625e-05,             3.9625e-05,             1.7156e+09,                   5549
                     88,                 3.9204,                0.06508,                 1.6846,                0.06251,                 0.0564,                0.02599,                0.00764,                 4.1971,                0.03152,                   1.73,              3.715e-05,              3.715e-05,              3.715e-05,             1.7156e+09,                   5614
                     89,                 3.9026,                 0.0652,                 1.6849,                0.06349,                0.05581,                0.02641,                0.00751,                 4.1849,                0.03152,                 1.7227,             3.4675e-05,             3.4675e-05,             3.4675e-05,             1.7156e+09,                   5680
                     90,                 3.9034,                0.06521,                 1.6856,                0.06442,                 0.0562,                 0.0263,                 0.0074,                 4.1893,                0.03152,                 1.7253,               3.22e-05,               3.22e-05,               3.22e-05,             1.7156e+09,                   5745
                     91,                 3.9039,                0.06514,                 1.6801,                0.06466,                0.05659,                0.02666,                 0.0076,                 4.1825,                 0.0315,                 1.7218,             2.9725e-05,             2.9725e-05,             2.9725e-05,             1.7156e+09,                   5812
                     92,                 3.9097,                0.06498,                 1.6789,                0.06398,                0.05674,                0.02671,                0.00762,                 4.1826,                0.03152,                 1.7197,              2.725e-05,              2.725e-05,              2.725e-05,             1.7156e+09,                   5878
                     93,                 3.8918,                0.06518,                 1.6827,                0.06413,                0.05742,                0.02643,                 0.0075,                  4.191,                0.03154,                 1.7244,             2.4775e-05,             2.4775e-05,             2.4775e-05,             1.7156e+09,                   5944
                     94,                  3.892,                0.06496,                 1.6741,                0.06569,                0.05741,                0.02678,                0.00763,                 4.1789,                0.03153,                 1.7191,               2.23e-05,               2.23e-05,               2.23e-05,             1.7156e+09,                   6010
                     95,                 3.8934,                0.06503,                 1.6795,                0.06561,                0.05714,                0.02669,                 0.0076,                 4.1809,                0.03151,                 1.7204,             1.9825e-05,             1.9825e-05,             1.9825e-05,             1.7156e+09,                   6076
                     96,                 3.8849,                0.06515,                 1.6819,                0.06382,                0.05596,                0.02613,                0.00755,                 4.1803,                0.03151,                 1.7204,              1.735e-05,              1.735e-05,              1.735e-05,             1.7156e+09,                   6142
                     97,                 3.8932,                0.06508,                 1.6782,                0.06427,                 0.0561,                0.02655,                0.00754,                 4.1879,                0.03152,                 1.7233,             1.4875e-05,             1.4875e-05,             1.4875e-05,             1.7156e+09,                   6207
                     98,                 3.9049,                0.06507,                 1.6752,                0.06434,                0.05701,                 0.0265,                0.00754,                 4.1858,                0.03151,                  1.723,               1.24e-05,               1.24e-05,               1.24e-05,             1.7156e+09,                   6272
                     99,                  3.888,                0.06512,                 1.6768,                0.06438,                0.05679,                0.02646,                0.00752,                 4.1872,                0.03152,                 1.7216,              9.925e-06,              9.925e-06,              9.925e-06,             1.7156e+09,                   6338
                    100,                 3.8788,                0.06494,                 1.6742,                0.06431,                0.05703,                0.02666,                0.00762,                  4.179,                0.03151,                 1.7185,               7.45e-06,               7.45e-06,               7.45e-06,             1.7156e+09,                   6403
